hgnc_symbol	affy_hg_u95e
C19orf85	
SHC2	
MNX1-AS2	
MNX1-AS1	
OTOP3	
RPS27AP12	
SNORD71	
	70461_at
GCK	
OLFML1	
HID1	
WARS2	
PHB1P21	
THSD8	
MEX3D	79668_at
MEX3D	91816_f_at
PACC1	
PPFIBP2	
CERS1	
	81342_at
FAM76A	
RNA5SP427	
HID1-AS1	
CDR2L	
SLC6A2	70572_at
SLC6A2	
CGB8	
MRPL58	
STX18-IT1	
ZNF415	
RPS7P15	
RNU6-362P	
ATP5PD	
NSG1	
RN7SL573P	
RPL32P17	
OR1D2	
C7orf33	
NACA2	
INTS2	
	89162_at
EZH2	
USP5	
GLRX2	
KCNA7	
LINC02260	
KIT	
CYP4F11	
USP33	
PDGFRL2P	
MIR3175	
CCDC69	
RGMA	
VN1R1	
RNU7-20P	
LMTK3	
RN7SL569P	
PTPRB	
SETP3	
SEPTIN4-AS1	
RNY4	
RNY3	
RNY1	
GHET1	
RNU6-650P	
COX6B1P1	
MTMR4	
KCNH2	
GM2A	
GM2A	79200_at
SLC36A3	
MASP1	
MASP1	82864_at
MAN2B2	
CGB3	
YBX2P2	
BNIP2	
BNIP2	70293_r_at
MIER2	
SLC36A2	
ZNF266	
CCDC146	
CCDC146	89786_at
BRIP1	74375_at
BRIP1	
HDDC3	
ATP6V1G1P5	
SLC36A1	
LINC02482	
CYB5R2	
S100P	
RNU6-678P	
UNC45A	
UNC45A	87741_at
RNA5SP140	
TF	
RNF225	
MRFAP1L1	
BLOC1S4	
KIAA0232	
SMARCA4	88069_s_at
SMARCA4	
MIR4650-2	
RN7SL377P	
RN7SL625P	
NSUN5P2	
CES1P2	
LINC02481	
C4orf48	83365_at
RPL6P12	
PPIAP50	
TRIM74	
PUM1	
NEK1	
CLEC3A	
STAG3L3	
STAG3L3	77956_at
KRT8P22	
RNA5SP197	
SLCO2A1	
PDLIM7	
WWOX	
WWOX	89104_r_at
WWOX	89102_i_at
	84525_at
PMS2P7	
PMS2P8	
PMS2P14	
PMS2P6	
PHB1P5	
STAG3L2	
STAG3L2	77956_at
OR3A1	
OR10AB1P	
OR3A4P	
OR5P4P	
HPF1	
OR5P1P	
OR1AC1P	
BUD13	
OR1E1	
OR3A3	
OR1E2	
SPATA22	
GPX1	
DDX60L	
PMS2P5	
H3P13	
PHB1P6	
PEX5L-AS1	
PEX5L-AS2	
RCCD1-AS1	
BUD13-DT	
PMS2P13	
RCCD1	
ZPR1	80846_at
ZPR1	
UQCRHP4	
PMS2P10	
MDFIC2	
PMS2P2	
CPB1	
FAS	
ZNF853	
ZNF316	
ZNF12	71098_at
ZNF12	
PRC1	
PMS2CL	91244_at
PMS2CL	
PMS2CL	90795_at
WWOX-AS1	
LSM3P5	
SPDYE20P	
UGT2A3P7	
ABHD11	
ASPA	
UGT2A2	
AGTR1	
RPS3P7	
CCDC158	81457_at
CCDC158	
TTC23L-AS1	
RPL21P54	
RAD1	90897_at
RAD1	
	74704_r_at
	85499_at
	81969_at
FLNB-AS1	
ALOX12	
DNASE1L3	
RNA5SP431	
BRIX1	
TIGD2	
ERCC4	73798_at
ERCC4	
RNU6-907P	
RNASEK	
RBPJ	
APOA5	
MUC3A	
ABHD6	
APOA4	
RNASEK-C17orf49	91715_at
RNASEK-C17orf49	
PRC1-AS1	
APOC3	
MUC17	70048_at
MUC17	
C17orf49	91715_at
TMEM198	76385_at
TMEM198	
CENPH	79771_r_at
CENPH	79769_i_at
CENPH	
VPS33B	
RPS26P52	
RPP14	
LINC02186	
ITPRIPL1	
TVP23CP2	
APOA1	
CCDC74A	77641_at
CCDC74A	
RN7SKP54	
TRIM56	90428_at
TRIM56	
NHP2P2	
RPL27AP5	
PXK	88427_at
PXK	
HOXA1	
MIR497HG	
GCNT4	
MIR195	
MIR497	
BCL6B	69640_at
BCL6B	
ANKRD31	
HOTAIRM1	
HOXA2	
HOXA-AS2	75645_at
HOXA-AS2	
APOA1-AS	
SIK3	
POC5	
SLC16A13	
HOXA4	
TNFRSF25	
CLEC10A	
HOXA-AS3	
HOXA5	
HOXA6	
POTEJ	
HOXA7	84021_at
HOXA7	
HOXA9	
TBC1D8	67926_s_at
TBC1D8	
HOXA10-AS	
MIR196B	
HOXA11	
HOXA11-AS	87869_at
HOXA11-AS	
RPL7AP64	
ASGR1	
CD27	
VPS33B-DT	
	87869_at
HOXA13	
HOXA13	85761_at
PIANP	
HOTTIP	
HOTTIP	70473_at
FBXO41	
SV2B	
	70473_at
EVX1-AS	
EVX1	
PPL	
C4orf3	
GTF2IP4	
FABP2	
RNU6-680P	
SLC25A5P9	
ATP5MC3	
BIN2P2	
KLHL2P1	
NCF1B	
SAP18P1	
RNU4-33P	
SV2C-AS1	
FRS2	
SV2C	
USP53	
USP53	82370_at
GTF2IRD2P1	75820_r_at
UBE2Q2P12	
	68463_at
GOLGA6L5P	77356_at
GOLGA6L5P	
PTMA	
POM121B	
DLG4	
NSUN5	
	72626_at
UBE2Q2P1	
UBE2Q2P1	72626_at
IL2RA	
LINC00933	
RNA5SP186	
RAP1BL	
SEC14L5	
HMGN2P4	
PDCD5P2	
RFC1	
IQGAP2	
ZSCAN2	
RPL7AP77	
TRIM50	89944_at
TRIM50	
ALG1	
RPL32P23	
RBM17	
RNY4P6	
	72357_at
OR56A3	
OR51M1	
FKBP6	84525_at
OR51I2	
BSCL2	
EGLN1P1	83546_at
WDR73	84398_at
WDR73	
NRP2	
PFKFB3	
CCDC78	79810_at
CCDC78	
RERGL	76118_at
RERGL	
RNU6-1080P	
COL25A1	
HMGN2P11	
HNRNPA1P8	
HSPA8P16	
SEMA3D	67650_at
SEMA3D	
SLC2A14	
OR52K2	
OR52K1	
OR52M2P	
CCDC87	88689_at
CCS	
GTF2I-AS1	
PHB1P15	
CASTOR2	73608_at
CASTOR2	
SLC5A9	
RCC1L	68321_at
RCC1L	80618_s_at
RCC1L	89601_at
RCC1L	
NMB	
RASGEF1B	
LINC00923	
ERN2	
LINC00924	91058_r_at
LINC00924	
ADAMTS7P4	
RNU4-39P	
RBM14	
LINC02248	
FZD9	
SPDYE19P	
TMC3-AS1	
RBAK	
ABCB5	
MIR9-3HG	82416_at
MIR9-3HG	
SCFD2	
RBM14-RBM4	
RBM14-RBM4	73403_at
S100Z	
RCOR3	86894_at
RCOR3	82155_at
RCOR3	86895_at
RCOR3	73848_at
RCOR3	82157_g_at
RCOR3	
RNU6ATAC36P	
CRHBP	
ARAP2	
RBM4	73403_at
RBM4	
CHP2	
PDHB	
PRKCB	
AGGF1	
RBM4B	73403_at
RBM4B	
RN7SKP78	
MIR3155A	
MIR3155B	
SDCBPP1	
PALD1	85006_at
PALD1	
BAZ2A	
RN7SL12P	
C1QBPP2	
FTLP6	
	82301_at
ZBED3	89157_at
ZBED3	
RNU6-874P	
ZNF123P	
ARHGAP32	80170_at
ARHGAP32	
SNORA47	
ZBED3-AS1	
ZBED3-AS1	82301_at
CFAP276	
PEX5L	73181_at
PEX5L	
MIR1273H	
DNPEP	71252_r_at
DNPEP	
LINC02194	
CACNG3	
RNU7-24P	
RUNX3	
AMBN	
RBBP6	
RBBP6	82824_at
ZCCHC17	89628_at
ATP6V0E2	87514_at
ATP6V0E2	
CATSPER2P1	76432_g_at
CATSPER2P1	76434_at
CATSPER2P1	76430_at
HMGB1P35	
PDE8B	
LETR1	
ATP2B1	
SEMA4G	82245_at
SEMA4G	
TAX1BP1	
GRSF1	
TMEM202-AS1	
EFL1P1	
DPH6-DT	72241_at
DPH6-DT	
ANO5	
ANO5	83490_at
C16orf72	
RPL21P119	
RNU6-1231P	
PMM2	
CYP17A1	
CLNK	
LINC01580	
POGK	
POGK	85748_at
AMIGO2	
CLEC4C	
GJD2-DT	
NEXN	
NEXN	90954_at
ANKRD34C-AS1	
PUM2	
PFN1P11	
PTGES3P4	
BORCS7	78696_at
BORCS7	
NR2F2-AS1	
ADH4	
BORCS7-ASMT	
AS3MT	
PPFIA2	
GRM3	
NUDT21	90992_at
NUDT21	
DRAIC	72991_at
DRAIC	79556_at
DRAIC	75333_r_at
DRAIC	
DRAIC	71011_at
ACADVL	
ACADVL	87468_at
RPL22P17	
NT5C2	
ANKRD17	
	90992_at
BBS2	
BBS2	72933_r_at
BBS2	70203_at
PAQR6	
OR52M1	
UNC5B	90745_at
C11orf40	
RNA5SP149	
GAPDHP36	
OR5M13P	
RALBP1P1	
OR5M1	
OR5AM1P	
OR5M12P	
OR5AP1P	
NDUFB5	
NDUFB5	85340_f_at
OR51F2	
OR1S1	
OR8B3	
OR8B2	
UNC5B-AS1	
OR10A2	
OR5A1	
SLC29A3	76604_at
SLC29A3	
OR51G2	
OR51A7	
OR52E4	
ART2BP	
ART2P	
LINC01537	
PDE2A-AS2	
KCNJ11	
NFKB2	
OR6A2	
OR51D1	
OR51E1	74420_at
SP140L	
SP140L	70765_at
OR2AG2	
ALDH7A1P1	
OR10G8	
WDR41	
AIP	
SRP14-DT	73977_at
SRP14-DT	
OR51A4	
NADSYN1	
LINC02694	
USP13	
RGL1	74957_at
RGL1	
TNPO3	
C2orf15	
SPINT1-AS1	88961_s_at
SPINT1-AS1	88963_r_at
SPINT1-AS1	69175_at
SPINT1-AS1	
GPR155	87641_r_at
GPR155	82553_at
GPR155	76465_at
GPR155	
	68717_at
	68719_g_at
	68721_at
EIF3J-DT	78539_at
EIF3J-DT	78540_r_at
THSD4-AS1	
LOXL1-AS1	
SGPL1	
H2AZ2P1	
HEXA-AS1	
FUBP1	
LINC02345	68507_at
LINC02345	
MIR324	
DVL2	
GABPB1-AS1	
GABPB1-AS1	81502_r_at
GABPB1-AS1	83383_at
GABPB1-AS1	68833_r_at
GABPB1-AS1	73856_at
MIR6754	
KRTAP5-7	
KRTAP5-8	
KRTAP5-9	
KRTAP5-10	
KRTAP5-14P	
OR7E87P	
LINC02622	
LINC02622	81348_at
SCAND2P	82277_at
SCAND2P	70285_at
SCAND2P	
SCAND2P	83546_at
UNC93B6	78054_at
SLK	
OR7E4P	
SCGB2B2	82236_at
C1D	80643_at
C1D	
ZNF738	83830_at
ZNF738	
CGB7	
NIPA1	85079_r_at
H2BK1	
RPS2P24	
RPL7P23	80387_s_at
OTP	
OTP	76564_at
OR8J3	
SLC1A6	
MAML3	88070_at
MAML3	76251_at
MAML3	
TBCA	
TNRC18	80585_r_at
TNRC18	77768_at
TNRC18	80583_f_at
TNRC18	73423_at
TNRC18	
EZR	
ZCCHC4	
MME	
ABCC8	
ACTBP2	
SPINK5	
NIPA2	
PHF23	
HAO2	
HAO2	87921_f_at
FN1	
MUC12	
COL17A1	
INTS12	
MYO9B	
MYO9B	78927_at
EPS8L3	
ZCWPW1	
ZCWPW1	87697_at
ESR1	
GABARAP	
ATXN1L	
HERC6	
IST1	
PTBP2	
TCAF2	
PLAGL1	
ZNF479	
UMAD1	
FGA	
SLC13A4	
ZSCAN5A	77568_at
ZSCAN5A	
ZSCAN5A	77565_at
MIR936	
STN1	
ITGB3BP	
ITGB3BP	84292_at
HTD2	
ENOPH1	
KCTD15	
KCTD15	78157_at
	82600_at
	76141_at
LINC02020	
MED20	
SPINK2	
SPAM1	
ZSCAN23	
LINC02052	
MRFAP1	78071_r_at
PACRG	
HOXA3	80208_at
HOXA3	
GBA3	90519_at
GBA3	
LINC02051	
CRYGS	75694_at
AMZ1	
AMZ1	86297_at
ZNF439	
NHSL1	
TBCCD1	
TRIM63	77301_at
TRIM63	
CLCN3	
ZFP30	
H3P25	
CXXC5	
KCNC4	
KCNC4	72937_at
ZNF679	
C6orf141	
PDLIM1	
AHSG	
AHSG	79306_at
	74163_s_at
ZNF736	
BICRAL	
CXXC5-AS1	
UBE2D2	
ACSM6	
TRIM60P18	
	70561_at
ATP2B4	
ZNF559-ZNF177	
YWHAEP1	
FETUB	
VN1R40P	
VEGFA	
VEGFA	73146_at
ZNF680P1	
HNRNPCP7	
RN7SL238P	
MIR4509-2	
ZNF680	
MIR4509-3	
OR3A2	
MIR4294	
VSTM4	76735_at
VSTM4	
QRICH2	
BNIP3P42	
BNIP3P11	
MIR6839	
VN1R42P	
	70969_at
FAM170B-AS1	
MRPS27	
REPIN1	
REPIN1	83854_at
FAM170B	
LRRC18	
CYP2C18	
RASL10B	
ZNF821	
ZNF821	87181_at
GAS2L2	
CENPE	
MTND4P19	
TACC1P1	
ZNF775	86287_at
MTND1P18	
MRPL42	84935_r_at
MRPL42	
PNLIPRP1	
ZNF841	
ZNF775-AS1	
GIMAP8	
ZNF534	
ACTR3C	
NEUROD6	
C17orf50	74095_at
C17orf50	
MEAF6	78675_at
MEAF6	
PPP1R17	
TNPO2	86414_at
TNPO2	
HRG	
	88796_at
MTDHP1	
ERV3-1	
ERV3-1	75718_f_at
RNU6-1229P	
CCT6P3	
PARPBP	
PARPBP	88710_at
DNAJC19P4	
CNTN4-AS1	
SNORA22C	
IL5RA	
SNORA15B-1	
GTF2IP14	
RNU6-1085P	
SEPTIN7P3	
PPP1R14BP4	
ZNF273	
C1orf232	
RNU7-143P	
CDCA3	
RPL39P31	
RPS2P32	
RPS3AP16	
TRA2A	
ATP5F1AP3	
LYAR	
DHODH	
PPT1	
UGT2A1	
SPSB2	
TXNL4B	
C10orf82	88693_at
CD163	
HELT	
CLK2P1	
CCDC126	77043_at
CCDC126	83837_at
CCDC126	
HSPA12A-AS1	
RPL5P27	
GAB1	
GFAP	
GFAP	82303_at
FCF1P1	
FAM221A	
DHX38	
FAM81B	
MEPE	
RASA4	
GPM6A	
RTRAFP2	
RNU6-308P	
ARSK	75161_at
ARSK	
GATAD2A	
GATAD2A	78378_at
PLEKHG5	70157_at
PLEKHG5	
GPR150	
TRIO	
SCN8A	
SCN8A	79605_at
CDH16	
ZNF761	
RHOA	
ZNF383	
DLG5-AS1	81018_at
POLR3A	
POLR3A	77061_at
ZNF551	
ZNF551	71509_r_at
RPL5P13	
LSM3P4	
PITX2	
ACAD9	
ZNF154	
CYP51A1	
ABHD15	80184_at
ZNF671	
ABHD15-AS1	
TP53I13	
ZNF776	89762_at
ZNF776	
ARHGEF35	77297_at
KRIT1	81644_at
KRIT1	82229_at
KRIT1	82230_g_at
KRIT1	85609_at
KRIT1	79050_r_at
INPP4B	75906_at
INPP4B	
H2AZP5	
GIT1	
RPS24	
RPS24	78185_at
ZNF888-AS1	78933_at
ZNF816-ZNF321P	
ZNF321P	
OTULINL	
ZNF816	
DBIP2	
LINC01337	
DDX4	
RRAD	
ZNF347	
ZNF347	82042_at
ZNF665	
ZNF665	81211_at
GNAI2P2	
CIAO2B	
NDUFV2P1	
ZNF677	72334_s_at
ZNF677	
ZNF677	83636_at
ZNF677	72336_r_at
HELLS	72750_at
HELLS	
HELLS	91474_at
HELLS	74179_at
VN1R2	
CES2	
BIRC8	
ZNF160	71541_at
ZNF160	
ZNF160	79098_f_at
ZNF160	79096_i_at
TBK1	
ZNF223	
GP9	
LINC02761	
RAB43	75006_at
RAB43	
THAP12	
ZNF284	82985_at
H2AC13	
H2BC8	
ANKRD13B	
H2BC13	
RNU6-902P	
H2BC15	
ZNF224	
H2BC7	
H2BC9	
H2BC4	
GVQW3	80320_at
GVQW3	
GVQW3	72176_at
CES3	
H3C8	
ISY1-RAB43	75006_at
H4C2	
H4C5	
TAAR5	
H2BC5	88155_at
H2BC5	
OR5BA1P	
MYCT1	
LSM6	
OR5AZ1P	
ZNF225	
HUS1B	
TREML1	
OR5BD1P	
CYCSP26	
RNU6-899P	
	72547_at
ISY1	90723_at
ISY1	
ENO1P1	
ZNF234	
RNA5SP183	
CTNND1	
HNRNPH1P3	
SLC10A7	
IL31RA	
USP49	82600_at
USP49	76141_at
USP49	
LGALS8	
RNU6-920P	
RN7SL543P	
RPL21P123	
ZNF226	
ZNF226	82852_at
ZNF165	
CBFB	
FAM222B	
MIR7849	
HSF4	86466_at
HSF4	
PF4V1	
	67113_at
LIMD1-AS1	
CXCL1	
PIPOX	78294_at
PIPOX	
SACM1L	
HNRNPA1P55	
CXCL1P1	
PF4	
PPBP	
CXCL5	
RN7SL218P	
CXCL3	
PPBPP2	
REELD1	
CRACD	
SEPTIN4	
ZNF227	
RASSF3	
ZNF233	
CNOT6L	85705_at
CNOT6L	87710_at
CNOT6L	
IL6ST	
CUL7	
KLK9	
GNS	
KLK10	
HGFAC	
SETD1A	
SDHDP4	
CXCR6	
KLK11	
NRBF2P2	
RNU6-488P	
PROS1	
DOK7	
ADGRF4	
NUTM2B	
NME3	
TASOR2	
ZSCAN16	
ZNF602P	
	82229_at
	82230_g_at
ZKSCAN8P1	84657_at
ZKSCAN8P1	
LRPAP1	82644_at
LRPAP1	
	85609_at
ZNF603P	
ZKSCAN8P2	
TOB2P1	
POM121	
ZSCAN9	
PYROXD2	
	86570_f_at
KLK12	
TPM3P4	
ABCF2P2	
BAZ1B	
ZKSCAN4	
NKAPL	
VN1R11P	
RNU2-62P	
H2BC11	85177_at
H2BC11	
H2AC11	
H4C9	
H2BC12	
H2AC12	
MIR3143	
RPL10P2	
HPS1	
PRSS16	
RPL7P39	
LINC02389	
TEPP	
SZT2-AS1	
MIR6735	
HYI-AS1	
RGS12	
MRPL20	
LINC02231	
RNU6ATAC42P	
WIF1	
KLK13	
RN7SL657P	
MRPL20-DT	
ANKRD65-AS1	
RNU6-1198P	
LINC01770	
SOCS1	
BCL7B	
VWA1	
VWA1	83661_r_at
DNASE1	
DNASE1	75372_at
DNASE1	69986_at
DNASE1	69969_at
ATAD3C	86805_at
ATAD3C	
RNU6-166P	
APOOP3	
LEMD3	
ACTG1P4	
AMYP1	
NUP133-DT	74771_at
NUP133-DT	74768_g_at
NUP133-DT	74766_at
ABCB10	
MXRA7	
RNU6-511P	
HMGN1P7	
STX19	
KLK14	
DHFR2	
MLXIPL	
PFKP	
CTU1	69212_f_at
CTU1	77172_f_at
RNU4-21P	
RNA5SP78	
HMGN2P19	
URB2	
SIGLEC18P	
NSUN3	
SIGLEC9	
SCARB1	
SCARB1	68913_at
POM121L2	
BAIAP2	
VN1R10P	
ZNF391	
ATXN2L	87862_at
ATXN2L	
RBBP4P2	
HMGB1P26	
AGXT2	
MCFD2P1	
RNF186	90019_at
RNF186-AS1	
OTUD3	
ZNF184	
ARL13B	79922_at
ARL13B	
HNRNPA1P1	
CD83P1	
SIGLEC7	
RNU6-471P	
TAF8	76908_at
TAF8	87690_at
TAF8	87692_at
TAF8	
PLA2G2E	
RN7SL304P	
OR2M7	
OR14C36	
MKNK1-AS1	
KNCN	
SIGLEC20P	
MKNK1	
MKNK1	67726_at
SIGLEC21P	
SIGLEC22P	
CD33	
MIR3688-1	
MIR3688-2	
RAPGEF2	
DNAJC21	
LINC01872	
SIGLEC24P	
IGLON5	
VSIG10L	
RNY3P15	
TAF11	
TAF11	85837_at
VSIG10L-AS1	
GTF2IRD1	
PRPF18	
ETFB	
SMIM8	
C6orf163	
	86390_at
CLDND2	84993_at
CLDND2	
CFAP206	
RNU6-927P	
MIR5188	
RPL22P19	
NKG7	
LETMD1	
RPL35AP8	
VIPR1	
LIM2	
ELF2	
ZNF474	
ZNF474	88463_at
C19orf84	
	88463_at
NIFKP6	
SIGLEC10	
MACIR	
ST13P16	
SLC35A1	
PPIP5K2	
ARTN	83381_at
ARTN	
RNU6-444P	
LINC02918	
IPO13	
RNU6-1090P	
PNLIP	
RARS2	
PNLIPP1	
PNLIPRP2	
ODAM	
ATP6V0B	
TSPAN14	88208_at
TSPAN14	
CSRNP2	88119_at
CSRNP2	70483_at
CSRNP2	
KCNJ16	
RPL35AP29	
EME2	
NCF1C	
LINC02414	
VIPR1-AS1	
GTF2IP1	
RNA5SP377	
RPS6P21	
SFSWAP	
UTS2R	
TBC1D3E	91373_at
FDCSP	
OR1A2	
ADORA2B	
SPATA33	77497_s_at
SPATA33	
SPATA33	86553_at
TBC1D3C	91373_at
CFAP97	82964_at
CFAP97	76453_at
CFAP97	
KCNG4	
SHPRH	72753_at
SHPRH	70197_s_at
SHPRH	87229_at
SHPRH	
USP31	76695_at
USP31	
SEC22C	77988_at
SEC22C	89550_at
SFXN3	
SNX25	
TTLL6	
CCDC24	
POM121C	
C16orf96	
SIGLEC10-AS1	
SCART1	
SIGLECL1	
PKD1L3	
LIPJ	
RPS15AP36	
SLC6A9	
PI4K2A	
BRICD5	
UBE2G1	
HIP1	
RNA5SP378	
RNU6-1017P	
ULK1	
NPM3	
LGALS9B	
RBFOX1	
AKR1C8	
LRP2BP-AS1	
RPSAP70	
LTO1P1	
	78984_at
KCNAB3	
CYP4V2	
SS18L2	
NAA38	
RN7SL567P	
KLHL40	
KLKB1	
PUS1	
RAET1E	
TBC1D3	91373_at
HHATL	
CAP2	
TRIM37	
MTCYBP18	
MTND6P4	
MTND5P11	
CCL26	90189_at
MTND4P12	
MTND4LP30	
MTND3P25	
MMP17	
F11	
CATSPER3	
CATSPER3	74828_at
VN1R104P	
CCL24	
OLMALINC	77550_f_at
OLMALINC	86907_at
KRT8P47	
RN7SL479P	
PITX1	
RHBDD2	
MIR6763	
LRCOL1	
OR2AS1P	
OR2T34	
LINC01475	
OR14I1	
LCE3B	
NKX2-3	
LCE3A	
LCEP4	
LCEP3	
PITX1-AS1	
LCE2D	
P2RX2	
LCE2B	
ENTPD7	73824_at
ENTPD7	
LCE2A	
EPIST	81956_at
EBAG9P1	
CUTC	
PRAMEF15	
SLC25A48	
SLC25A48	76586_at
MIR4651	
RPL7L1P3	
SNORA14A	
TMEM120A	
DEFB131A	
SMIM20	
PRAMEF14	
COX15	83474_at
COX15	78619_at
COX15	
FAM53A	
PRAMEF17	
HHATL-AS1	
EPHX4	69817_at
EPHX4	
CCDC13	
RN7SL716P	
SPDYE22P	
NANOGP6	
GDPD1	
ZMYND11	
ZMYND11	78671_f_at
MARCHF1	73695_at
MARCHF1	
NEUROG1	
LPCAT2BP	
GAPDHP46	
CXCL14	90150_at
PRKAR1AP1	
FNDC10	
SLC25A48-AS1	
MMP23B	
MIR5692C1	
PCDHB1-AS1	
SLC6A7	
CCDC13-AS1	
HIGD1A	
RPL7P26	80387_s_at
SUMO2P13	
SMIM14-DT	
FAM8A1	
SNRPGP17	
YPEL2	
RNU6-190P	
IGFBP7-AS1	
SLC35E2B	
PHACTR1	
LINC02263	
STYXL1	
CAMK2A	
MIR4729	
RNU4-13P	
ACKR2	
TNFSF13	
MMP23A	
	67064_at
CYP8B1	
CDK11A	
HNRNPA1P22	
ZBTB47	68093_at
MDFI	
LINC02615	
IQCF1	
IQCF4P	89709_at
IQCF2	
MDH2	88089_at
MDH2	
RN7SL504P	
IQCF5-AS1	
IQCF5	83936_at
LINC01259	
PARP3	
GPRC5C	
GPRC5C	87629_at
	86646_at
PCDH10-DT	
MIR885	
LINC01988	
CD300A	
RPL22P12	
LINC02269	
LINC02269	82153_at
MRPS24	
BUB1	
URGCP-MRPS24	
PXMP2	
QKILA	
URGCP	
CETN4P	
NEUROG2	
NEUROG2-AS1	
RPL23AP94	
PGAM5	
PGAM5	88475_at
ZGRF1	81204_at
ZGRF1	77711_at
ZGRF1	79143_at
ZGRF1	
CD300LB	
CD300C	
TUBG1P	
UBE2D4	
CD300LD	
RNA5SP379	
CD300LD-AS1	
FBRSL1	
RFNG	
CYFIP2	
NADK	
RPL30P13	
LINC02555	
	87736_at
LRRK2-DT	
LRRK2-DT	83601_at
ZNF8	
TSPAN19	
POLR2J4	
H3P14	
ZNF544	
ZNF544	87736_at
ZNF544	84517_r_at
ZNF544	84515_s_at
ADGRF2	
LARP7	78315_s_at
LARP7	
UPK3BL3P	91460_at
RN7SKP116	
RNU1-105P	
	71525_at
DUS1L	
SPDYE14	
HSP90B1	
HSP90B1	68624_at
RIPPLY2	
CCDC6	
SCN10A	
LINC01553	
MCUR1	71493_at
MCUR1	71348_at
MCUR1	90734_at
IL32	
ARL4AP1	
ANK3-DT	
CDK1	
CDK1	91194_at
GNB1	
PHACTR2	
PHACTR2	77851_at
LINC02959	
LINC02841	
	81709_at
	76581_at
	75820_r_at
LCORL	
LCORL	84261_at
ZNF107	
ZNF107	81090_at
ATP5MGP3	
LINC00525	
LINC02473	
PKD1L1-AS1	
HNRNPA1P65	
CAPN7	
SOD3	
RNU2-72P	
KCNC3	73697_r_at
KCNC3	
HUS1	80446_at
HUS1	80356_r_at
HUS1	
ANK3	
CCDC149	74487_at
CCDC149	
NR1H2	
FASN	
ACOXL	69656_r_at
ACOXL	
TMEM52	
FAM149A	
FAM149A	74632_at
CD1A	
HMGN1P5	
C7orf57	
CD1C	
RPL5P9	
CD1B	
ACOXL-AS1	
SH3BP5-AS1	
BCL2L11	
SH3BP5	
CD1E	
PKD1L1	
MIR3652	
C12orf73	
C12orf73	91588_at
TDG	
WDR35	82741_at
WDR35	
RNU6-454P	
HMGN2P7	
METTL6	
METTL6	85159_at
NAPSA	90836_at
NAPSA	
LRRK2	
LRRK2	81790_at
NCF1	
EAF1	75439_at
EAF1	
OR10T2	
OR10T1P	
EI24P2	
OR10R3P	
OR10R1P	
HSP90AA3P	
RNU6-1024P	
EAF1-AS1	
DR1	67562_at
DR1	82527_r_at
DR1	
SPIB	
COLQ	
RNA5SP53	
KRTAP4-5	
MAPKAPK2	
KRTAP4-4	
PIK3R5	
OTOF	
ABCF2-H2BK1	
MYBPC2	
CLCN1	
PIGFP1	
ZNF454-DT	
ZNF454	
SLC6A15	
GRM6	
ZNF879	
GARIN5A	
ZNF354C	
HDAC5	74391_at
HDAC5	
SCARB2	
IL24	
EMC10	
EIF3B	
EIF3B	69965_at
MIR4270	
RN7SL110P	
HACL1	
STXBP5	
FAM193B	
	85172_at
ZSCAN1	
LETM1P2	
HNRNPDLP4	
ZNF135	
FCMR	
RN7SL526P	
ZSCAN18	78622_r_at
ZSCAN18	
ERBIN	
MIR4648	
BRAT1	
BRAT1	79833_at
IPCEF1	
CFI	
RPL7P38	
RNU7-106P	
RN7SKP261	
OR1A1	
PTPRQ	
VGF	
SREBF1	73364_r_at
SREBF1	88057_at
SREBF1	
MTCYBP43	
THSD7A	75696_at
THSD7A	
LINC02497	
TMEM271	
ZNF329	
PDE6B	
B3GNT8	78826_at
B3GNT8	
LINC01890	
BMP10	
RPL36	
GKN2	
ASB15	
WAC	
AKIRIN1P1	
OTOGL	
GKN1	
PIGR	
SP8	79627_at
ZNF800	82475_at
ZNF800	89251_r_at
ZNF800	75800_r_at
ZNF800	
MIR3126	
RNA5SP96	
RNU6-1216P	
MICOS13	
ANTXR1	
KCNJ8	
HSD11B1L	
OAS1	
PDE6B-AS1	
PDE6B-AS1	83942_at
DOCK4	
ATP5ME	
SNAP91	
LRRC3C	
SLC49A3	
MIR3134	
RN7SL4P	
SEMA3B	
FCAMR	82795_at
GSDMB	
C1orf116	72186_at
C1orf116	72187_g_at
C1orf116	88725_at
PRMT6	
NDUFA4P1	
SH3BGRL3	
CD52	
PCGF3-AS1	
PCGF3-AS1	74262_r_at
ZNF683	88584_at
ZNF683	
CPLX1	
MIR6872	
LSMEM2	72394_at
REG1CP	
MYL5	
OAS3	
HYAL3	
CORO6	
TINAGL1	90686_r_at
TINAGL1	
REG3A	
NAA80	
LINC02499	
RASSF6	
RN7SKP222	
FGF12-AS1	
FGF12-AS2	
FGF12-AS3	
RNU1-20P	
CTNNA2-AS1	
DNAJB11	
GNA13P1	
RNU6-561P	
MIR4264	
MIR8080	
RBM7P1	
LRRTM1	
CAMK2G	
CAMK2G	83402_at
CAMK2G	68073_at
PEF1	
TSEN2	
UMLILO	
CTNNA2	
PEF1-AS1	
CXCL8	
PROCA1	86884_at
PROCA1	
EVC	
RN7SL788P	
PDCL3P6	
DNAJC19P7	
OAS2	90662_at
OAS2	
ANAPC10P1	
PLA2G12AP1	
ORC1	
OR4D1	
TRIM16	
PLXNB1	
C12orf43	75408_at
