hgnc_symbol	affy_hg_u95c
DYRK3	
NT5DC4	
TNFSF18	
MAP10	61449_at
PLPPR4	
RNU7-104P	
SOS1	
SOS1	58618_at
SOS1	60439_at
APBB1	
FAM186B	
TRIM67	
DOCK6	
DOCK6	49798_at
RNU6-834P	
POLR2KP1	
PARK7P1	
HIGD1AP9	
FMNL3	60816_at
FMNL3	
FPGT	64680_at
FPGT	
LEXM	
RPRD2	
RPRD2	62920_at
NBPF19	58926_r_at
NBPF19	51152_f_at
NBPF19	
ARL6IP4	61275_s_at
ARL6IP4	63320_r_at
ARL6IP4	61276_r_at
DPP9	
TTN	59544_r_at
TTN	
TMEM88B	
NSUN4	59329_at
NSUN4	
INSL5	
ZNF124	
DNHD1	
OR6P1	
NBPF4	
FAM72C	
SLC2A7	
C1S	
OR6K2	
EFNA2	
LCE4A	
ADAMTSL5	64671_at
ADAMTSL5	
LMNA	
LMNA	65399_i_at
LMNA	65400_r_at
TMEM9B-AS1	
NRIP3	53206_r_at
NRIP3	49796_at
NRIP3	53199_g_at
NRIP3	
AKR1B1P3	
RN7SL188P	
C11orf58	
RN7SKP90	
OR7E14P	
KCNK4	
HOXC13-AS	
HOXC13	
HOXC12	
HOXC11	
HOXC-AS3	
HOXC10	
HOXC10	57830_s_at
HOXC6	
C11orf97	
PIWIL4	
PIWIL4	53580_at
MIR196A2	
HOXC-AS2	
HOXC9	
HOXC-AS1	
HOXC8	
MIR615	
HOTAIR	
ORAI1	61400_i_at
ORAI1	
MYO1H	
FUT4	
LINC02700	
SPDYC	
NINJ2	62766_at
NINJ2	
	63527_f_at
RNU7-103P	
TSSC2	64026_f_at
TSSC2	
CACNA1C	57485_at
TRPC2	
XNDC1N-ZNF705EP-ALG1L9P	
XNDC1CP	
INTS4	
INTS4	61138_r_at
LINC01772	
CROCCP3	
RNU1-1	
LINC01783	
RNU1-6P	
PDE4DIPP8	
	52703_at
MST1P2	
RNU1-3	
ACTRT2	
RPL23AP14	
MIR4251	
CBX3P4	
LDLRAD2	
FKBP4	
HSPG2	
MIR4797	
DLG1-AS1	
PLSCR2	
ITFG2	
CELA3B	
RNU7-10P	
PDCL3P3	
BALR6	
TBC1D5	
RN7SL386P	
RNU6-1022P	
CELA3A	
NRIP2	
RN7SL186P	
RNU6-776P	
LINC01635	
TEX52	
LINC00339	
FOXM1	
CDC42-AS1	
CDC42-IT1	
MPHOSPH6P1	
WNT4	
MIR4418	
RHEX	54454_at
RHEX	
MTRF1LP1	
ZW10	
AVPR1B	
AVPR1B-DT	
RPL22P4	
FAM72A	
RHNO1	63818_at
RHNO1	
SRGAP2	
SRGAP2	50170_s_at
SRGAP2	64479_at
RPS29P19	
CLDN25	
ATF4P4	
TULP3	
LRRC37A13P	
RNU6-1107P	
KRT8P7	
NECTIN1	
NECTIN1	65876_at
NECTIN1	62287_at
RNU6-1123P	
NECTIN1-AS1	
NECTIN1-DT	
FLI1	
RNU6-670P	
VHL	
EXOG	
RNU6-1315P	
TEAD4	
USP28	62238_at
USP28	
IKBKE	
MYO7B	
TSPAN9	
CAP1P1	
RNU6-386P	
VDAC1P7	
RNU6-217P	
ROBO2	61677_at
ROBO2	
ROBO2	63466_at
TSPAN9-IT1	
LINC02827	
LINC02417	
PRMT8	
RGPD2	
RNU6-174P	
CAPS2	
MIR6769B	
C1orf147	
	60695_at
RASSF5	48751_at
RASSF5	
OR8G2P	
OR5AK3P	
OR5AK2	
MOB2	65522_at
MOB2	
EVX2	
MORN2	48775_at
RPL7AP20	
EIF2D	
EIF2D	60243_at
ST13P11	
CWC15	64297_s_at
CWC15	65878_at
CWC15	
ADGRF3	
KDM4D	
KDM4E	
SRSF8BP	
SRSF8	
ENDOD1	
EIF1AXP1	
ESPNP	
BUD13P1	
SESN3	
CROCC	
UGT1A10	
RNU6-882P	
GATA2	
COQ10B	
KDM4F	
BGLT3	56724_at
TRAF6	61369_at
TRAF6	
VIT	
RAG1	
SMCO2	
RAG2	
IL17RC	64440_at
IL17RC	
GSG1	
SLC22A10	
CROCCP4	
RNU1-4	
MST1L	
CHST1	
LINC02716	
SLC35C1	
SLC35C1	65152_at
CCDC141	
C11orf80	
VASH2	
ASB18	
ASIC4	
UNG	
CYB5RL	59596_at
CYB5RL	
SULT6B1	
DNMT3A	61520_at
DNMT3A	60361_at
DNMT3A	61618_i_at
DNMT3A	
DNMT3A	66989_at
ATXN7L2	
RCE1	
CENPL	
OR8S1	
OGFOD2	
ZNF496	60823_at
ZNF496	
PC	
RABGAP1L	
MLPH	
OR5BS1P	
OASL	
POLE	
LRFN4	
LRFN4	54986_at
RNU7-23P	
AMPD1	
MIR3163	
C11orf86	
	50090_at
	64440_at
SLC6A1-AS1	
UBE2U	
COL6A5	
RNU6-1140P	
PRLH	
GPR161	
GPR161	55977_at
RAB17	
CD101	
RAB17-DT	
LCE1C	
MAPRE3	
H3-7	
NPL	63858_at
NPL	
DAG1	
TRIM51CP	
SERBP1P3	
RFT1	
TRIM53CP	
TRIM49B	
MAPRE3-AS1	
TRIM64C	
RCC1	
TMEM214	
TMEM214	65701_at
UBTFL7	
POLA2	
ARID2	
ARID2	49214_s_at
PRKCD	
CDC42EP2	
DPF2	
AGBL5	
AGBL5	56610_at
AGBL5	65503_at
RN7SL246P	
KNOP1P2	
DDN-AS1	
LMBR1L	
AGBL5-AS1	60348_at
AGBL5-AS1	49505_at
AGBL5-IT1	
OST4	48835_s_at
SLC25A45	
C1orf109	
EMILIN1	64316_r_at
HTR1D	
HMGN3P1	
CRNN	
KHK	
LCE5A	
CRCT1	61756_r_at
CRCT1	61755_i_at
LCE3E	
LCE3D	
TEKT2	
FRMD8	
ADPRS	
COL8A2	60876_at
COL8A2	63943_at
COL8A2	
CGREF1	
TRAPPC3	
CCR8	
HNRNPA1P21	
EEF1A1P24	
SLC25A38	
MAP7D1	
ABHD1	
PKP2	
RELA	
PRSS45P	61568_at
TTC21A	
PREB	
PRR30	60745_at
TCF23	
RN7SL131P	
UBE2V2P4	
ZNF362	63822_r_at
ZNF362	63820_at
ZNF362	63821_g_at
ZNF362	
SLC5A6	
OS9	
A3GALT2	
MIR6822	
CSRNP1	
MIR3605	
RN7SKP16	
PHC2-AS1	
SLC35E2A	
RN7SL44P	
S100A6	
	52103_at
	59211_at
XIRP1	
S100A4	
DSTNP4	
CX3CR1	
GALNT15	53672_at
GALNT15	
S100A3	
S100A2	
S100A16	65818_at
S100A16	
S100A14	
CAD	
DPH3	65776_at
S100A13	
OXNAD1	
S100A1	
CHTOP	
RPL23AP41	
SLC25A36	63980_at
SLC25A36	
SLC25A36	53014_at
SNAPIN	
SH3D21	63076_at
SH3D21	
SLC30A3	
ALG1L8P	
STK40	
FAM86C2P	
RPL32P3	
DNAJC5G	
ENPP7P7	
LINC02754	
LINC02754	63160_f_at
LINC02754	49497_f_at
RNU6-46P	
RPS3AP40	
OR7E1P	
TRIM54	61774_at
TRIM54	
ALDH3B1	
IFT122	
IFT122	63163_f_at
IFT122	63162_f_at
UCN	
LSM10	
MPV17	
RNU4-27P	
OSCP1	
OSCP1	58287_at
NDUFS8	
NDUFS8	58954_at
RPL7P6	
BORCS8P1	
RN7SL459P	
RN7SL67P	
PDCD5P1	
RNU6-254P	
EEF1A1P4	
SNORA63C	
MRPS15	49155_s_at
LINC02963	58075_at
LINC02963	
EVA1B	61824_f_at
EVA1B	61825_r_at
EVA1B	
MIR7113	
MIR4691	
PHC2	
MIR6753	
RMST	
CHKA	
SCN1A-AS1	
SCN1A-AS1	52329_at
CHKA-DT	
SCN9A	
SCN9A	60366_at
C11orf24	
LRP5	
ASCL5	
LINC02816	54168_at
KIAA1614	66031_at
KIAA1614	60252_at
KIAA1614	
	62863_at
ZNF84-DT	
LINC00944	
LINC00944	62056_s_at
LINC00944	62057_r_at
LINC00944	51299_at
KIAA1614-AS1	
STX6	
RNU4-56P	
RN7SL411P	
EIF1B	
OVCH1-AS1	
PAFAH1B2P2	
PGAM1P3	
ENTPD3	
NDUFA3P2	
LINC01732	
LINC02471	66576_at
LINC02471	
APLP2	
MR1	
LINC02470	
TMED5	
TMED5	58700_at
ATRAID	49112_at
ATRAID	
BTG1-DT	
POC1B-AS1	
RPL14	
CCDC18-AS1	
CCDC18-AS1	62191_at
LINC02822	
DDX11-AS1	
TMEM237	58502_at
TMEM237	
HNF1A-AS1	
HNF1A-AS1	61061_at
HNF1A-AS1	59613_r_at
PRANCR	
ZNF619	
LINC00939	
TBX5-AS1	
LINC02371	
ZNF620	
LINC00938	
ARL6IP6	49751_at
ARL6IP6	
LINC02453	
CCDC18	
RNU5B-2P	
ZNF621	
ZNF621	56859_at
	51745_s_at
IGKV1OR2-9	
IGKV2OR2-10	
IGKV2OR2-7D	
IGKV3OR2-5	
IGKV1OR2-6	
IGKV2OR2-7	
IGKV2OR2-8	
IGKV1OR2-11	
LINC02969	51745_s_at
LINC02969	
RPL5P10	
EEF1GP3	
TMEM263-DT	
HMGN2P24	
MAPKAPK5-AS1	64432_at
MAPKAPK5-AS1	
ZBTB44	
MRPS31P1	
UBTFL6	
COX5B	
MYG1-AS1	
CTNNB1	
CTNNB1	54930_at
GIHCG	
ACTR1B	
LINC02384	
LINC02384	62875_at
LINC02384	53923_at
SBNO1-AS1	
TMEM269	64820_at
TMEM269	
PARP11-AS1	
SVBP	
C2orf92	
NDUFAF2P2	
GORAB	
GORAB	66108_s_at
GORAB	64515_at
CD27-AS1	60841_at
CD27-AS1	
DDX18P5	
RN7SL778P	
ADAMTS8	
MIR3115	
MRE11	
RNU6-514P	
RNU6-135P	
LINC02446	
LHX5-AS1	
KDM1A	
TNS2-AS1	
RNU4-8P	
ANKRD36B	
LCE1B	
LCE1A	
LCE6A	64786_at
CLECL1	
SMCP	
GPAT2P1	
IVL	
LINC01234	
LINC01527	
SPRR4	
LINC00342	
SPRR3	
SPRR1B	
LINC00173	
SPRR2D	
CNPY2-AS1	56913_r_at
CNPY2-AS1	
ZEB2	
LINC02422	
SPRR2A	
PLEKHA8P1	
SPRR2B	
SPRR2E	
MIR548L	
SPRR2F	55581_at
ANKRD49	
TMEM198B	
SPRR2C	
SPRR2G	
CADM3	
PXN-AS1	63847_g_at
PXN-AS1	63846_at
PXN-AS1	
RNA5SP60	
CADM3-AS1	
LINC01405	
ACKR1	
USP30-AS1	
LINC02381	
FAM66C	
FAM66C	59572_g_at
OR10J4	
TRIM51G	
GPR137	
OR10J1	
LINC02819	
FCER1A	
NRAV	
RPAP3-DT	
	62018_at
PCED1B-AS1	
MYOM3	
ALKBH8	54389_at
ALKBH8	
DDX23	
TCIRG1	
ANKRD36C	
MYOM3-AS1	
IL22RA1	
IFNLR1	
PLEKHA5	
ACMSD	61917_at
ACMSD	
	58926_r_at
	51152_f_at
LINC02800	
GRHL3-AS1	
MIR5590	
ELF3	
ELF3	62536_at
CCNT2	
TALAM1	49669_r_at
TALAM1	49666_s_at
KCNJ5-AS1	
PRDM11	66167_at
PRDM11	
ZNF705EP	
CCDC90B	
MAP3K19	55473_at
MAP3K19	
NPEPPS	
NPEPPS	55417_at
CRIP1P3	
PTPRVP	
LGR6	
MIR200CHG	
EMG1	
CYCSP28	
PTPN7	
PLEKHA7	
SNORA49	
RAB3GAP1	
ULK4	
ULK4	57101_at
ULK4	58157_at
PTPRJ	
SIPA1L2	65514_at
SIPA1L2	
SNORA40B	
PCARE	
ZNF285CP	
FBLN7	
RN7SKP58	
ATP6V0E1P2	
RPL36P20	58152_at
GEMIN2P2	
TRAK1	
ZC3H8	58993_at
ZC3H8	
SRSF4	
MIR3161	
OR4B1	
ZC3H6	
OR4B2P	
OR4X2	
OR4X1	
RABEP1	
NDUFB4P6	
EP400	
FERMT3	
SCN7A	
SCN7A	62679_r_at
MROH9	
FMO3	
MIR1295A	
MIR1295B	
FMO6P	
PARD3B	
FMO2	
RPAIN	
PEAR1	
DNM1L	63887_at
DNM1L	
STIM1	
ARHGEF11	64412_at
ARHGEF11	
C1QBP	
TPMTP2	
RNU4-78P	
CCK	
DHX33	65426_at
DHX33	
SALL4P6	
EIF4BP4	
LYZL4	
MTHFD2P1	
HNRNPKP4	
MIR8060	
RNU6-1094P	
RPL18AP8	
RCC2P5	
CDV3P1	
TOMT	
EPHA6	
OR52E8	
TRIM22	
DHX33-DT	
DERL2	
CRYBG3	
MIS12	63378_at
MIS12	
RSF1-IT1	
AAMDC	63028_at
AAMDC	
NUP88	
NUP88	56835_at
RIOX2	65108_at
RIOX2	
IGF2	
OR5AC1	
OR5AC2	
SMU1P1	
OR5H2	
OR5K4	
KRT8P45	
OR5K3	
UBFD1P1	
ETV3L	66690_at
SLC6A1	
ATP5POP1	
ETV3	
CYCSP52	
LINC01641	
CD81	
NUCKS1P1	
AOX1	
BTF3P9	
RNA5SP42	
C1orf94	
CSMD2	
DHX40	
DHX40	65848_at
RIC3	61797_at
RIC3	
PTRH2	
AOX3P	
CLTC	
AOX3P-AOX2P	
EVI5	
AOX2P	
UNC93B1	
RNU1-133P	
BZW1-AS1	
PMVK	
BZW1	
PBXIP1	
XNDC1N	
PYGO2	
IL18BP	
SHC1	
CLIP4	59142_at
CLIP4	58375_at
CLIP4	56574_at
CLIP4	54385_at
CLIP4	
WHSC1L2P	
STT3B	
STT3B	66666_at
STT3B	65745_s_at
SOST	
DUSP3	
CFAP97D1	
MPP3	
OSBPL10	
ALDH3B2	
OR51C1P	
OR10D3	
OR4A15	
OOSP3	
TSGA10IP	
OSBPL10-AS1	56490_at
OSBPL10-AS1	
OSBPL10-AS1	63659_g_at
OSBPL10-AS1	63658_at
CD300LG	
CD300LG	61408_at
ZNF587P1	
ZNF860	
RPL21P40	
OR56B2P	
NIFKP7	
OR5D3P	
GPD1L	
OR1S2	
OR51B5	
CDRT4	
OR10S1	
TVP23C-CDRT4	
ME3	
RPSAP11	
KRT18P15	
USP19	
CKS1B	
TVP23C	
MIR4258	
FLAD1	
BACE1-AS	
NEAT1	
RASSF10	
RPL9P2	
PPIAP53	
CXCR1	
PACSIN3	
HMGB1P9	
ZBTB7B	
ARPC2	
DCST2	
MIR6745	
DCST1	
DDB2	
CD200R1L-AS1	
CD200R1L	
DCST1-AS1	60923_at
GPBAR1	
CD200R1	
ADAM15	
AAMP	
ACP2	
GTPBP8	
TMBIM1	64348_s_at
TMBIM1	
NEPRO	50206_at
NEPRO	
LINC02044	
VPS26AP1	
ZDHHC23	
NR1H3	
CCDC191	
CCDC191	55949_at
MIR6513	
CATIP-AS2	
MIR6810	
RPL19P5	
SLC11A1	
CHD3	
QTRT2	
CTDSP1	
DRD3	
MIR26B	
VIL1	
VIL1	61664_r_at
VIL1	51129_s_at
VIL1	62627_r_at
TMCC1	
TMCC1	60000_at
TMCC1	49268_at
MADD-AS1	
RNY3P13	
	60000_at
TMCC1-DT	
PNKD	63307_at
PNKD	
ARFGAP2	
TRH	
H1-9P	
TSPOAP1-AS1	
OR7E129P	
OR7E21P	59427_f_at
EVA1CP6	
ALG1L2	64026_f_at
ALG1L2	
LINC02014	
LINC02021	
LINC02021	49497_f_at
ENPP7P3	
SNRPCP8	63160_f_at
TRPC1	
CATIP	
CATIP	66131_at
NFE2L1-DT	49840_at
NFE2L1-DT	
WFDC21P	
B3GALT1	
RNU7-148P	
CTAGE14P	
B3GALT1-AS1	
MTMR11	
SNRPEP11	
RPSA	
RPSA	59681_at
TGOLN2	
APPBP2-DT	
TBX2-AS1	
LINC00511	
LINC00511	62975_at
PEBP1P2	
RETSAT	64889_at
RETSAT	
CBL	
OTUD7B	
ELMOD3	
TNK2	
RPL6P31	
LINC01632	
KMT2CP1	
FAM72D	
LINC01145	60006_at
LINC01145	
LINC01145	66077_at
SLC3A2	
ANKRD35	
ITGA10	
	63862_r_at
TIRAP	62622_at
TIRAP	62656_r_at
TIRAP	
COX10-DT	
PEX11B	
LIX1L-AS1	
EFCAB15P	
TIRAP-AS1	
AOC4P	
LIX1L	64383_at
KMT5B	
KMT5B	63115_at
MIR142HG	49295_f_at
ANKRD34A	50869_at
ANKRD34A	
LINC00674	65451_i_at
LINC00674	65452_f_at
LINC00674	61901_at
CCDC144NL	
POLR3GL	
LINC01978	
LINC01978	54607_r_at
LINC00482	
TXNIP	64281_s_at
TXNIP	
CAPG	
LINC02693	
LINC02693	64178_at
HJV	
RNVU1-6	
NBPF10	51151_i_at
NBPF10	58926_r_at
NBPF10	51152_f_at
NBPF10	56296_at
NBPF10	
MIR129-2	
HSD17B12	
HSD17B12	49007_at
HSD17B12	49468_at
SOCS3-DT	
LINC01497	
TFRC	AFFX-HUMTFRR/M11507_M_at
TFRC	AFFX-HUMTFRR/M11507_5_at
TFRC	AFFX-HUMTFRR/M11507_3_at
TFRC	63276_r_at
TFRC	
ASB16-AS1	
ZNF594-DT	
CCDC144CP	
RPL23AP63	
PHB1P2	
C11orf96	49664_s_at
ALOX12P2	
NUP98	
MLF1	
RPSAP22	
MAT2A	
VAMP8	49686_s_at
RNU6-1071P	
NUDT4P2	
TEX46	
VAMP5	
RNU6-723P	
RNU4-61P	
AGBL4	
RNF181	
BEND5	52084_at
BEND5	
TMEM150A	
HEATR6-DT	
NPEPPSP1	
AGBL4-AS1	
AGBL4-IT1	
ZNF859P	
MTND2P29	
C1orf185	
HSD17B1-AS1	
ROR1	
LINC00910	
CFL1P3	
PFN1P1	
RPL4P3	
VAMP4	
USP39	
USP39	48911_at
GFM1	62332_r_at
GFM1	
RNA5SP529	
DRD5P2	
KMT2CP2	
SNHG25	
CCDC144B	
RNVU1-15	
PFN1P6	
RNVU1-28	
CFAP74	
LXN	
	59831_at
NOTCH2NLC	53175_r_at
NOTCH2NLC	56296_at
NOTCH2NLC	
NARF-AS2	
MIR4424	
RALGPS2-AS1	
SNHG16	63831_at
RALGPS2	
RALGPS2	61468_at
TRNT1	
TRNT1	61834_r_at
TRNT1	61833_f_at
TRNT1	66587_at
PTPN2P1	
ANGPTL1	
C2orf68	65472_at
C2orf68	
EFCAB13-DT	
KCNJ2-AS1	
TRIM16L	
FHAD1	
SFTPB	
BTD	
BTD	63409_r_at
BTD	63408_i_at
GNLY	
SNHG30	
PLEKHM1P1	56020_at
PLEKHM1P1	
GPR160P1	
SLC38A11	
MRPL45P2	
MRPS25	
MRPS25	64627_at
SP2-DT	61666_r_at
EIF4G3	
LINC01563	
SH2D6	
ZNF232-AS1	
HEXIM2-AS1	
	64627_at
LINC01476	
RBSN	
MIR5001	
RN7SL359P	
EIF4E2	63829_at
EIF4E2	
SNHG29	
SNHG29	65038_at
TTC14	64617_at
TTC14	
CCDC15-DT	
PIWIL4-AS1	
LINC02763	
LINC02763	52268_at
LINC02747	
RNU6-997P	
CHAC2	61495_at
MIR3682	64679_at
GPR75	52600_at
PSME4	
ZNRD2-DT	
CCDC39	
UVRAG-DT	
LINC02723	
LINC02151	
ESAM-AS1	
CCDC39-AS1	
RN7SL229P	
FLYWCH1P1	
RPL32P10	
DNAJC19	64108_at
DNAJC19	
	54472_at
HNRNPKP3	
GATD1-DT	
AMZ2P1	65800_s_at
MPPED2-AS1	
RNU6-4P	
FAUP2	
FXR1	
FXR1	56014_at
FXR1	49167_at
KRT223P	
KRT10-AS1	
MALAT1	49671_at
MALAT1	
CD300H	
ERLEC1	
ERLEC1	61414_at
LINC02489	
FAM86C1P	65585_at
FAM86C1P	
ZBTB44-DT	55134_at
ZBTB44-DT	
ZBTB44-DT	57960_at
MIR4430	
RASGRP3	52707_at
RASGRP3	
RASGRP3	51323_at
RASGRP3	62375_at
LINC02739	
	62501_at
KCTD21-AS1	
SYT9-AS1	
HHLA2	
SEPTIN7P11	
FAM98A	
RPLP0P2	
CLDN18	
WT1-AS	
ATP6V0E1P3	
HNRNPA1P61	
MYADML	
RN7SL113P	
RN7SL251P	
RN7SL126P	
DOC2GP	
DZIP1L	
GGCX	
KRT8P36	
A4GNT	
DBR1	
ARMC8	
	65339_r_at
ITPKB	
	54739_at
DPP3-DT	63168_at
DPP3-DT	63169_at
S100A11	
LNCRNA-IUR	
SPTLC1P4	
TCHHL1	
PUDPP2	
RPTN	
LINC02962	
HRNR	
LUZP1	64190_r_at
LUZP1	51127_at
LUZP1	
LINC02953	
EMSY-DT	
NBPF15	58926_r_at
NBPF15	51152_f_at
NBPF15	
GSEC	
KLHL29	
SNHG1	
RNVU1-14	
DHRS9	62763_at
DHRS9	
PFN1P3	
MINDY1	
COBLL1	
COBLL1	62024_at
PIGV	
TNS1	
NME9	
RN7SL165P	
ZDHHC18	
LMCD1	
LMCD1	49418_at
SFN	
GPN2	
GPATCH3	
SSUH2	
NUDC	
NR0B2	
LINC02696	
LINC02696	65054_at
RPL12P13	
RPL32P6	
OSTCP2	
TRNP1	59489_at
TRNP1	
TENT5B	
LINC02552	
CATSPER4	
PPP1R14B-AS1	
CEP85	
CEP85	62513_at
GVINP1	
OR7E122P	
CAV3	
MIR100HG	61031_at
MIR100HG	
MIR100HG	63593_at
OXTR	
TOP2B	
LIN28A	62956_at
DHDDS-AS1	
HMGN2	
UBXN11	
LINC02762	
LINC02762	63257_r_at
IL18RAP	
OR52K3P	54711_at
OR52K3P	
NTM-AS1	
TTC12-DT	53553_at
TTC12-DT	53554_at
LINC02714	
FZD4-DT	
SBF2-AS1	
FKBP7	
RELA-DT	
PPP1R15B	
PPP1R15B	60485_at
RAB30-DT	58406_at
RAB30-DT	51831_s_at
RAB30-DT	
SLC25A3P1	
DMRTB1	
ITGA6	
GLIS1	
SENCR	53808_at
SENCR	
RNU7-95P	
NDC1	58400_at
NDC1	
ZBED5-AS1	
TIGD3	
CASP12	
CASP12	62904_at
CASP4LP	53576_at
CASP4LP	53573_f_at
CASP4LP	
RGS7	
RN7SKP151	
BTBD10	
MYD88	
CROCC2	
PTH	
PLEKHB2	
PLEKHB2	51858_s_at
HMGN2P36	
FAR1	63614_r_at
FAR1	
	58358_r_at
	60653_at
CNR2	
BTBD6P1	
MIR378F	
H3P1	
PNRC2	65944_at
PNRC2	65945_at
PNRC2	
SRSF10	64106_at
SRSF10	
FAR1-IT1	
RPL39P26	
CENPUP1	
	60040_at
LINC02548	
LINC02545	
RNA5SP331	
LINC02683	
GOLGB1	
GRHL3	
CHPF	
CYS1	64069_at
CYS1	
RAD51AP2	
ST6GAL2	
METTL13	
FTCDNL1	
ANO7	62387_at
ANO7	
DNM3	
DNM3	57549_r_at
MROH2A	
LIMS3	
LIMS3	64028_s_at
LIMS3	64027_at
RN7SL145P	
MAIP1	65092_at
MAIP1	
LZTFL1	
DTNB	
DNM3-IT1	
DNM3OS	
MIR214	
MIR3120	
MIR199A2	
RNU6-157P	
PIGC	
C1orf105	
TATDN2	
RN7SKP55	
RNU6-947P	
RNU6-1089P	
RNU6-999P	
RNU1-132P	
KIF26B-AS1	
DNAJC19P8	
EFCAB2	
EFCAB2	60241_at
SEC61A1	
ABCA4	
MDM4	
HAGLROS	
LINC01121	
EIF2AK3-DT	60934_at
LINC01614	
LINC01886	
LINC00299	
LINC01102	
LINC01102	54936_at
RAF1	
ARID1A	61266_s_at
ARID1A	48675_at
ARID1A	
LINC00471	
MYOSLID	
FN1-DT	
LINC01833	
LINC02576	
GBX2-AS1	
ACTR3-AS1	
LAPTM4A-DT	
IDH1-AS1	
BOLA3-DT	
LINC01090	
LINC01877	
CAVIN2-AS1	
CRYGEP	65197_at
LINC01936	66268_at
LINC01936	
LINC02478	
PDE11A-AS1	
API5P2	
SDHDP5	
RNU6-629P	
CYCTP	
RBM45	
RNU5E-9P	
PDE11A	
WDR47	
NBPF1	
NBPF1	63465_f_at
NBPF1	64722_f_at
NBPF1	59465_r_at
PYCR2	49025_at
PYCR2	
SLAMF1	53757_at
SLAMF1	
LINC01143	
VAX2	
NRDC	
ATP6V1B1	
ATP6V1B1-AS1	
ELOCP21	
RN7SL160P	
ANKRD53	53628_at
ANKRD53	
TEX261	
SPSB4	
BRD7P2	
SEC22A	
OR7E91P	
OR7E46P	59427_f_at
OR7E62P	
NAGK	
ADCY5	
GSTM3	
FAF1	59947_at
FAF1	
MCEE	
SMPD4	
LRRC3B	57788_at
PRRC2C	57065_s_at
PRRC2C	
TMPRSS7	
CHRD	
ESPN	
CHD1L	
UBE2D3P2	
RNU6-1301P	
UBE2FP1	64692_at
TCEA1P2	
RNA5SP129	
GOLGA4	
RNU6-137P	
HAAO	
FTOP1	
CHORDC1P1	
OXER1	
SLC8A1-AS1	
LINC01794	
SLC8A1	63700_at
SLC8A1	
RNU6-230P	
MIR5092	
DUTP1	
DNAJB6P7	
RNU6-232P	
FGD5-AS1	
RN7SL575P	
MAL	
SATB1	
ZNF2	
SLC2AXP1	
PROM2	
ZNF148	61633_at
ZNF148	50881_at
ZNF148	
FABP7P2	
FAHD2A	
IL12A	
LRRC41	
	61853_at
GTF3C2	
CYP4B1	
XXYLT1	
XXYLT1-AS1	
MIR3137	
RN7SL36P	
RNU6-25P	
ACAP2	
RN7SL832P	
ATP6V1C2	
ACAP2-IT1	
PPP1R2	
IGSF9	
RNU7-138P	
RNU6ATAC24P	
	66853_at
	59827_at
PDIA6	
RN7SL73P	
APOD	
MUC20P1	
ARL6	
CABYRP1	
CACNA2D3	63591_at
CACNA2D3	
SRRM1	
RNU7-176P	
LINC01954	
RPS15P5	
ESRG	
CACNA2D3-AS1	
LRTM1	
NOL10	
TARS2	
LINC02017	
CACNA1D	
GCC2	
GCC2	64362_at
TDRKH	
TDRKH	56224_at
GCC2-AS1	59983_r_at
GCC2-AS1	
LIMS1-AS1	
RPL10P5	
CCDC138	
RPL39P16	64616_at
LIMS1	
LIMS1	64028_s_at
LIMS1	64027_at
CYP4A11	
NBPF11	58926_r_at
NBPF11	51152_f_at
NBPF11	
CREB1	
CREB1	65541_at
PRKACB	
CAND2	
METTL21A	
LINC02022	
ALDH1L1-AS2	
CCDC54-AS1	
RPS29P9	
LINC01857	60288_at
LINC01857	
NEPRO-AS1	
RNU6-664P	
PPP1R14BP2	
CCNYL1	
CCNYL1	64128_at
LINC00870	
INHCAP	
EIF1B-AS1	
MIR4775	64128_at
FZD5	60458_at
NOTCH2	65285_r_at
NOTCH2	
LYG2	
BHLHE40-AS1	
RNA5SP113	
RN7SL267P	
RNU6-107P	
SNORC	
ZKSCAN7-AS1	
	51304_at
LGALSL-DT	
SATB1-AS1	
LGALSL	
LINC01805	
PATJ	56141_at
PATJ	
MIR4434	
RNU6-100P	
LINC02579	
SERTAD2	
RPS10P9	
RPS2P18	
PDE1A	
HMGB1P5	
ACAD9-DT	
	57753_at
FAM86JP	64392_s_at
ITPR1-DT	
AADACP1	
SLC4A5	
CIDECP1	
FAM86HP	
CCR5AS	
NECTIN3-AS1	
PTPN23-DT	
KIF9-AS1	
LPP-AS2	
GSK3B-DT	
LINC02004	
SDHAP4	
SDHAP4	63018_at
SDHAP4	61966_at
NPPA	
KISS1	
TNN	
	60154_s_at
	60155_r_at
GPATCH11	
MAST2	
ERICH6-AS1	
LINC00960	
MIR1246	
RNU6ATAC14P	
SMARCAL1-AS1	
LINC01266	
RPL37A-DT	
RPL37A-DT	60340_at
RPL37A	
LRRC77P	
LINC01280	
PSMB3P2	
IGFBP2	
PRKAA2	54326_at
IGFBP5	
SEMA4A	
RPL31P14	
RNA5SP120	
FABP5P14	
	66792_at
TNP1	
LINC01921	
MYLK-AS1	
	53885_g_at
	53882_at
	53887_at
NYAP2	
LINC01322	
AFTPH	65951_at
AFTPH	
LINC02015	
ALG1L	64026_f_at
ALG1L	65993_at
UBTFL5	
TRIM43B	
CD28	50048_at
CD28	
KRT18P39	
NPM1P33	
RNU6-474P	
DUSP11	
ADAMTS9-AS2	
ADAMTS9-AS2	62071_at
LINC00885	
CCNL2	59992_at
CCNL2	65709_at
CCNL2	
SOX2-OT	
SOX2-OT	58155_at
CNN2P11	
