hgnc_symbol	affy_hg_u95a
ACTR2	35733_at
ACTR2	35734_at
ACTR2	
CLK1	32833_at
CLK1	292_s_at
CLK1	
RASAL1	
RPTOR	
THRB-AS1	
EIF3KP2	
RN7SL216P	
RNA5SP125	
CFL1P7	
CAB39	
RNA5SP126	
H3P10	
RARB	1632_at
RARB	32694_at
RARB	
RARB	1381_at
RARB	1705_s_at
XIRP2	
ATF2	38902_r_at
ATF2	37575_at
ATF2	1994_at
ATF2	
PRH1	40373_at
R3HDM2	41366_at
R3HDM2	
	33000_at
FPR1	36919_r_at
LPO	34161_at
LPO	
TYK2	
TYK2	993_at
MPO	33284_at
MPO	
NDUFA4L2	
SNRPF	41403_at
SNRPF	
TSPOAP1	34460_at
TSPOAP1	
NXPE3	
KLRC4	35533_f_at
KLRC4	35532_i_at
ANKRD65	
PAN2	34801_at
PAN2	
NFKBIZ	
SNAP47	
ZNF550	
TPRX2	
SULT2A1	523_s_at
C19orf54	
LINC02085	
B4GALT2	
B4GALT2	34177_at
TRMT10C	
ZBTB11	39977_at
ZBTB11	
OLFML2B	36007_at
OLFML2B	
SNRPA	40842_at
SNRPA	
MIR142	
TTC24	
MIR4736	
SUPT4H1	508_at
SUPT4H1	
ATP13A3	34857_at
ATP13A3	
IL20	
MIA	
MIA	39271_at
	508_at
RNF43	
DNASE2B	
ITPKC	34209_at
ITPKC	360_at
CDHR4	
OR2L2	
OR2L3	
LIMA1	
OR2M4	
MANEAL	
FDX2	
UNC13D	
INKA1	
UBA7	1294_at
UBA7	
	38259_at
NIF3L1	
MAST1	
MAST1	1769_at
MAST1	35962_at
MIR5193	1294_at
TRAIP	38953_at
TRAIP	
RNF34	
PLA2G4C	33707_at
PLA2G4C	
CYP20A1	
LINC02397	
OR2T35	
OR10K2	
NUP107-DT	
IRF2BP2	
LINC00324	
FZD10-AS1	
RBM15	
CTC1	
LINC01619	
JMJD4	
KLHDC7A	
MTX1	40890_at
TMPO-AS1	
PLA2G4C-AS1	
ZSWIM9	
CAMKV	
LINC02458	
ARL8A	
CARD8	
CARD8	41100_at
RASSF8-AS1	
GPR37L1	35544_at
SNX27	
SNX27	32504_at
NCKAP5	
MIR194-2HG	
LINC02454	
LINC02731	
LINC00900	
PGAM1P5	
THAP4	
CD44-DT	
SLC38A4-AS1	
IRAG1-AS1	
CD63-AS1	
C2CD5-AS1	
POTEE	
NAV2-AS2	
LRP4-AS1	
NLRP1	
NLRP1	37127_at
CCDC83	
GPRC5D-AS1	
RN7SL217P	
ACTL11P	
MST1R	1317_at
MST1R	
CELF3	34547_at
CELF3	
GPRC5D	
INHBE	
SYTL2	
CAPRIN2	
PMS1	41461_at
PMS1	524_at
PMS1	525_g_at
PMS1	
RIIAD1	
MRPL9	41514_s_at
MRPL9	
MON1A	
OAZ3	
OAZ3	41513_s_at
CARD8-AS1	
ZNF114-AS1	
ZNF114	
RBM6	40870_g_at
RBM6	40869_at
RBM6	
ODAD1	
LINGO4	
C2CD4D-AS1	
THEM5	
THEM4	
KRT8P28	
S100A10	39338_at
S100A10	
NBPF18P	
EMP3	39182_at
STIL	32767_at
STIL	
KRTAP4-6	
IGBP1P2	
LIG1	1376_at
LIG1	
KRTAP4-7	
OR1R1P	
KRTAP2-2	
TMEM238L	
KRT26	
ANKRD36	36020_at
ANKRD36	
TBC1D3D	
TNFSF12	39588_at
TNFSF12	
CFLAR	32746_at
CFLAR	1868_g_at
CFLAR	1867_at
CFLAR	
TNFSF12-TNFSF13	35287_at
VAT1	40147_at
VAT1	625_at
VAT1	605_at
RND2	606_at
RND2	644_at
RND2	41082_at
RND2	
RPL21P4	
NBR2	35383_at
NBR2	
BRCA1P1	
NBR1	33444_at
NBR1	
C1orf68	31326_at
LCEP2	
LCEP1	
LCE1F	
LCE1E	
LCE1D	
NCDN	38308_g_at
NCDN	38307_at
NCDN	
RBM5	
RBM5	32804_at
RBM5	1556_at
TMEM106A	
TFAP2E	
AMY1A	36680_at
AMY1A	
MOB3A	
RAD51AP1	
RAD51AP1	35397_at
CCDC200	
IZUMO4	40751_at
IZUMO4	40752_at
RNU2-1	
	32389_at
	36398_at
AMY1B	36680_at
AMY1B	
RBMS1	31672_g_at
RBMS1	333_s_at
RBMS1	33867_s_at
RBMS1	
	32564_at
PTPRJ-AS1	
RBM5-AS1	
SEMA3F-AS1	
NUP160	34253_at
NUP160	
CD86	36270_at
CD86	
AMY1C	36680_at
AMY1C	
HPDL	
OR2L5	
MAN1C1	
MAN1C1	40716_at
ALOX12-AS1	
CASR	38959_s_at
CASR	38958_at
CASR	
RPL31P60	
FAAP24	
DYRK4	101_at
DYRK4	
SELENON	
BRCA1	33724_at
BRCA1	604_at
BRCA1	1993_s_at
BRCA1	
OR7C1	
HNRNPA1P23	
CSTA	39581_at
MIX23	
PCSK4	
MAB21L3	
FAM162A	
NFASC	
NFASC	36868_at
NFASC	36867_at
NFASC	35109_at
AKAP3	41075_at
AKAP3	
WDR5B	
KPNA1	40474_r_at
KPNA1	
NDUFA9	
NDUFA9	36205_at
ERVK3-1	
BAZ2B	37915_at
BAZ2B	
PDE4C	38860_at
PDE4C	
GAU1	
GALNT8	
PARP9	
INSIG2	
INSIG2	35833_at
KCNA6	32473_at
KCNA1	33939_at
KCNA1	
DPY19L2	
DPY19L2	34417_at
THSD7B	
KCNH7	
SELENOI	
DTX3L	
ZSCAN5C	
PINLYP	34236_at
PINLYP	
CNTN2	36276_at
CNTN2	
CBWD2	
PARP15	
SRGAP1	
SELENOV	
DPRX	
NLRP11	
EIF4BP8	
EMC3	
RPL36AP41	
RNU6-87P	
CCDC194	
RNU6-1273P	
RNU6-199P	
VN1R4	
METTL7A	38717_at
METTL7A	
SMIM44	
ARHGAP35	34725_at
ARHGAP35	34724_at
ARHGAP35	
SRPRB	
ATF1	36297_at
ATF1	
NPAS1	34652_at
NPAS1	
RN7SL519P	
TMPRSS12	
WWP1P1	
ST3GAL6-AS1	
HIGD1C	
POU5F1P3	39626_s_at
GCSHP4	
DEFB109F	
PDLIM1P4	
DCBLD2	40227_at
DCBLD2	
FAM90A1	
ALG1L10P	
FAM86FP	
LINC02449	
MYL6B	38251_at
MYL6B	
DBI	37692_at
DBI	
RNU6-26P	
RNU6-1263P	
ST3GAL6	
ST3GAL6	39298_at
HADHAP2	
AICDA	
SPAG16	
KCTD21	
USP35	
TMEM160	
ZC3H4	36860_at
ZC3H4	
SYPL2	
CCSAP	
CPS1	
CPS1	34884_at
RNU6-180P	
RN7SKP276	
GAB2	35253_at
GAB2	
ACTA1	31737_at
SAE1	
ZFP69	
HSPD1P12	
EXO5-DT	
FOXJ2	41649_at
FOXJ2	
ZNF684	
ZNF75CP	
LINC02728	
RNU6-311P	
COPS8P3	
ATP5MG	
ATP5MG	38693_at
FYCO1	
RNU6ATAC27P	
SNHG3	33747_s_at
SNHG3	
SNORA73A	
SNORA73B	
PRDX3P2	
C3AR1	32068_at
TRNAU1AP	
BBC3	1700_at
NECAP1	41662_at
NECAP1	
NARS2	
MIR3190	
MIR3191	
CCDC9	
CCDC9	34151_at
SNORD99	
SNORA61	
SNORA44	
SNORA16A	
RAB42	
TAF12-DT	
TTLL3	
TTLL3	40154_at
RNU11	
AMY2B	36680_at
AMY2B	
INAFM1	
MZF1-AS1	
ACSF2	
LINC01836	
NACC1	
PSMD8	1312_at
PSMD8	32584_at
PSMD8	
AMY2A	
AMY2A	36680_at
CDK18	
CDK18	35242_at
CDK18	1223_at
CDK18	35243_at
AP3D1	36172_s_at
AP3D1	36173_r_at
AP3D1	
	40886_at
CLEC4A	
EMSY	
PDCL3P4	
MICOS10P3	
RNU6-342P	
RPS20P15	
RNU1-96P	
ZNF705A	
NEK10	
ENPP7P5	
MRPS21P9	
PUS7L	
CHAD	34042_at
RSAD1	
GOLT1A	
PLEKHA6	33807_at
PLEKHA6	
FAIM	
MYCBPAP	
TWF1	1064_at
TWF1	
LINC00628	
PPP1R15B-AS1	
RNA5SP74	
ZMYM1	
ZNF75BP	
CCND2-AS1	
ANGPTL6	
IRAK4	
RELB	
RELB	570_at
EPN3	
CLASRP	36005_at
CLASRP	
INS-IGF2	1591_s_at
INS-IGF2	36782_s_at
INS-IGF2	
RPL12P45	
EFCAB14P1	
RN7SL503P	
MIR483	1464_at
MIR483	36782_s_at
IGF2-AS	
C1orf146	
INS	
ACTBP12	34160_at
SPATA20	
GLMN	39984_g_at
GLMN	39983_at
GLMN	39985_r_at
GLMN	
TH	32300_s_at
TH	
CCT7	
CCT7	38720_at
FAR2	
RNU6-611P	
ZNF296	
GEMIN7-AS1	
RPAP2	
GEMIN7	
EIF5AP3	
TBC1D17	
ERGIC2	
RN7SL824P	
HMGB3P9	
RNU4-59P	
H3P3	
CCNJP2	
OR10X1	
OR2T27	
OR6K1P	
OR6K3	
OR6K4P	
OR6K5P	
OR2AQ1P	
OR10AA1P	
MNDA	
MNDA	35012_at
ROPN1	
OR10J3	
OR14A16	
HSD17B7P1	
EFHD1	33878_at
EFHD1	
OR6R1P	
OR11L1	
TRIM58	36713_at
OR2W3	
OR2AJ1	
CLK3P2	
OR2X1P	
OR2L8	
SLC4A7	34936_at
SLC4A7	
OR6Y1	
TLR12P	
ZSCAN20	
NUP62	39274_at
NUP62	
POTEI	
FAM234B	41826_at
FAM234B	
OR2M1P	
MIR4686	
OR2M5	
ASCL2	31355_at
C11orf21	
OR2M2	
GM2AP2	
CYCSP53	
MYOC	40403_at
TSPAN32	
CACNA1G-AS1	
OR7E47P	
ANKFN1	
GABRD	35098_at
GABRD	
FOXN2	
FOXN2	31702_at
LINC00592	
KCNK3	41325_at
KRT80	
IZUMO2	
	1434_at
	39552_at
RPL39P33	
NRXN1	39240_at
NRXN1	
NOG	
KCNJ12	34537_at
U2AF2	32556_at
U2AF2	
PDLIM1P2	
RPL21P120	
PRKCZ-DT	
ZBTB17	41532_at
ZBTB17	
LINC02874	
KCNJ18	34537_at
KPNB1-DT	
METTL7AP1	
KRT7	
KRT7	41294_at
MAP3K10	36278_at
MAP3K10	
CACNA1G	
CACNA1G	31973_at
RNU6-878P	
CD81-AS1	
RPL26P30	
KRT7-AS	
KRT86	
KRT86	32329_at
DGKZ	38003_s_at
DGKZ	
DGKZ	577_at
DGKZ	38124_at
KRT87P	
TTC9B	
CCNP	
TBC1D3P6	
SRARP	
KRT81	36288_at
HSPB7	
AKT2	2023_g_at
AKT2	40972_at
AKT2	
KRT83	31529_at
CLCNKA	32984_s_at
CLCNKA	32988_at
CLCNKA	
KRT89P	
KRT85	32328_at
KRT85	
KRT84	
KRT82	
KRT90P	
KRT75	33058_at
FAM131C	
KRT6B	
KRT6C	
OR2T8	
ZBTB2P1	
FHAD1-AS1	
EFHD2-AS1	
CCDC88A	
EFHD2	
KRT6A	39016_r_at
KRT6A	39015_f_at
KRT6A	
CTRC	40714_at
OR6F1	
KRT5	613_at
KRT5	
OR14A2	
OR14K1	
OR9H1P	
OR10K1	
OR2T12	
OR2T33	
ZBTB8A	
ZBTB8OS	
KRT71	
KRT74	
KRT72	
RN7SL432P	
NRAS	1539_at
RNY1P13	
SIKE1	33285_i_at
SIKE1	
MIR641	
RNU6-945P	
C19orf47	
KRT73-AS1	
OR2T29	
KRT73	
DDX11L1	
CD3D	38319_at
CD3D	
WASH7P	
MIR6859-1	
MIR1302-2HG	
MIR1302-2	
FAM138A	
OR4G4P	
OR4G11P	
OR4F5	
KRT128P	
CD3G	
CD3G	39226_at
CICP27	
GRIP1	39886_at
GRIP1	
RNU6-1100P	
OR2G6	
BLVRB	37002_at
ACTN2	
ACTN2	38448_at
CASP1	39320_at
CASP1	574_s_at
CASP1	
PLD3	
PLD3	36151_at
CLPB	
OR13G1	
OR1C1	
OR2M3	
OR2T10	
OR6N1	
OR2T11	
CFAP20DC	
OR10Z1	
SPTA1	38906_at
SPTA1	
LINC01788	
CFAP92	
ZRANB2-AS1	
ZRANB2	
NXPE2	
NXPE1	
DCLK3	
CCR5	36724_s_at
CCR5	
SETMAR	
ARL2-SNX15	37570_at
SNX15	37570_at
SNX15	
MIR186	
ZRANB2-DT	
IQCJ-SCHIP1	
IQCJ-SCHIP1	36536_at
TXNRD1	39425_at
TXNRD1	
SAC3D1	39262_at
NAALADL1	34080_at
NAALADL1	
DPPA4	
CERS2	
TCTA	33441_at
TCTA	
PFN2	38840_s_at
PFN2	38839_at
PFN2	
DPP9-AS1	
OVCH1	
MIR7-3	
DNAJB8	
KCNMB3	
LINC01842	
LINC00887	
CDCA5	
LINC01529	
ANXA9	
ANXA9	39669_at
DUBR	
MVK	
MVK	36907_at
LINC00906	
PRUNE1	
PRUNE1	37256_at
ZFPL1	40263_at
ZFPL1	40264_g_at
ZFPL1	
P3H2-AS1	
CLEC4OP	
PSG8-AS1	
ZNF45-AS1	
TMEM262	40265_s_at
TMEM262	
RNU6-884P	
LINC01530	
BNIPL	37256_at
BNIPL	
ZNF567-DT	
VPS51	
ZNF30-AS1	
CYP2B7P	
CYP2B7P	1371_s_at
LINC02038	
LINC02037	
NCK1-DT	
LINC01063	
TIPARP-AS1	
WDR5B-DT	
C1orf56	
CDC42SE1	
ZNF470-DT	
HPN-AS1	
EEF1GP4	
PSMC1P7	
SPTSSB	
MIR4698	
LINC02067	
PPIAP45	
RPL23AP42	32341_f_at
MLLT11	36941_at
LINC02416	
OTOL1	
MIR4494	
TIMELESS	41626_at
TIMELESS	
TM7SF2	35628_at
TM7SF2	
IER5	
RPUSD3	
SLC25A44	32091_at
SLC25A44	
FH	32546_at
FH	
KMO	
KMO	39559_at
LINC02987	
RPS3AP53	
NR2C2	36714_at
NR2C2	
OPN3	
ZNF812P	
STAT2	36770_at
STAT2	1244_at
STAT2	
	32401_at
LINC01785	
CHML	32278_at
CHML	
LINC00663	
ATAD3A	
NUDT19-DT	
LIPE-AS1	
ILF3-DT	
ZNHIT2	
NAPSB	
FAU	31955_at
FAU	
NLGN1-AS1	
RN7SKP234	
ANAPC15P2	
NLGN1	
NLGN1	40344_at
TMEM240	
SIGLEC17P	
SSU72	
SYVN1	31955_at
SYVN1	
ZNF56P	
ZNF56P	35575_f_at
ZNF56P	35574_i_at
MIB2	
COL6A4P1	
BSG-AS1	
ZNF793-AS1	
ZNF350-AS1	
GABRR3	
RANBP3-DT	
OR5BM1P	
	33038_at
NUP210	41812_s_at
NUP210	
ZNF8-DT	
TMEM147-AS1	
APOC1P1	
PCAT19	
FAP	39945_at
FAP	
TNFRSF1A	1563_s_at
TNFRSF1A	
MRPL49	36951_at
MRPL49	
MIR6751	
HIGD1AP10	
ZNF702P	
RNU2-23P	
PDCL2P2	
PGAM1P8	
CAPN1-AS1	
CAPN1	
CAPN1	33908_at
HDAC11-AS1	
ZNF826P	
HDAC11	
ZNF818P	
ZNF667-AS1	
CUL3	37702_at
CUL3	
MIR7-3HG	
BCL9	361_at
BCL9	
ARNTL2	
RPL6P3	
PXDN	39327_at
PXDN	
EXO1	
EXO1	36041_at
FBLN2	32783_at
FBLN2	
LINC00665	
CEACAM16-AS1	
RPL23AP20	
MYT1L-AS1	
BECN2	
CFL1P4	
MAP1LC3C	
LINC01535	
TUBB8P6	
SLC22A20P	
WDR64	
MYT1L	32712_at
MYT1L	
LINC00662	
TRIM64B	
SERPINI2	31394_at
SERPINI2	
MIR3117	
DYNLT5	
TSSC4	
ARNTL2-AS1	
DNAI4	
IQCG	
TRPM5	
C19orf48	
ZNF664	
SGIP1	
RNU6-858P	
RPL35A	
ZNF528-AS1	
RFLNA	
NAPA-AS1	
POU2F2-AS1	
RNU6-621P	
A1BG-AS1	
LMLN-AS1	
MIR6880	
FRG2FP	
TUBB8P8	
FAM157A	
NCOR2	39359_s_at
NCOR2	39358_at
NCOR2	
RNU6-860P	
CICP6	
SEPTIN14P3	
LMLN	
ZNF790-AS1	
ZNF561-AS1	
ZNF426-DT	
PPP5D1P	
MTND1P35	
TRIM49D1	
GORASP1	34812_at
GORASP1	
C3P1	
TRIM49D2	
TRIM51EP	
TRIM53AP	
TRIM49C	
DNMT1	37333_at
DNMT1	
TRIM64EP	
UBTFL1	
TRIM64	
FXYD2	
FXYD2	40954_at
SENP5	
SENP5	32082_at
FXYD6-FXYD2	
FXYD6-FXYD2	40954_at
KCNH3	
FXYD6-AS1	
FXYD6	
MELTF	
MELTF	939_at
CNIH3-AS1	
LINC02813	
MCRS1	
MCRS1	33898_at
LBR	288_s_at
LBR	
DNAH14	
DLG1	40246_at
DLG1	40065_s_at
DLG1	
IL10RA	
IL10RA	1061_at
IL10RA	35659_at
IL10RA	1062_g_at
PRPF40B	
CAVIN3	
SMPD1	
SMPD1	32574_at
SMPD1	37372_at
DCDC2B	
DYRK3	39931_at
DYRK3	
NT5DC4	
TNFSF18	
MAP10	
PLPPR4	41714_at
RNU7-104P	
SOS1	
SOS1	33260_at
SOS1	303_at
APBB1	1101_at
APBB1	
FAM186B	
TRIM67	
DOCK6	
RNU6-834P	
POLR2KP1	
PARK7P1	
HIGD1AP9	
FMNL3	
FPGT	38139_at
FPGT	
LEXM	
RPRD2	35244_at
RPRD2	
NBPF19	34279_at
ARL6IP4	
DPP9	
TTN	40795_at
TTN	
TMEM88B	
NSUN4	
INSL5	
ZNF124	
ZNF124	33658_at
DNHD1	
OR6P1	
NBPF4	
FAM72C	
SLC2A7	
C1S	40496_at
C1S	
OR6K2	
EFNA2	33090_at
EFNA2	33089_s_at
LCE4A	
ADAMTSL5	
LMNA	
LMNA	37378_r_at
LMNA	37377_i_at
TMEM9B-AS1	
NRIP3	
AKR1B1P3	
RN7SL188P	
C11orf58	
C11orf58	37389_at
RN7SKP90	
OR7E14P	
KCNK4	
HOXC13-AS	
HOXC13	
HOXC12	
HOXC11	31734_at
HOXC-AS3	
HOXC10	
HOXC6	
HOXC6	40674_s_at
C11orf97	
PIWIL4	
MIR196A2	
HOXC-AS2	
HOXC9	
HOXC-AS1	
HOXC8	
MIR615	416_s_at
HOTAIR	
ORAI1	
MYO1H	
FUT4	39210_at
LINC02700	
SPDYC	
NINJ2	
RNU7-103P	
TSSC2	
TRPC2	35542_at
XNDC1N-ZNF705EP-ALG1L9P	
XNDC1CP	
INTS4	36756_at
INTS4	
LINC01772	
CROCCP3	
RNU1-1	
LINC01783	
RNU1-6P	
PDE4DIPP8	
MST1P2	1047_s_at
RNU1-3	
ACTRT2	
RPL23AP14	
MIR4251	
CBX3P4	
LDLRAD2	
FKBP4	38729_at
FKBP4	
HSPG2	32845_at
HSPG2	
MIR4797	
DLG1-AS1	
PLSCR2	
ITFG2	41323_at
ITFG2	41324_g_at
ITFG2	
CELA3B	41238_s_at
CELA3B	
RNU7-10P	
PDCL3P3	
BALR6	
	41238_s_at
TBC1D5	37531_at
TBC1D5	
RN7SL386P	
RNU6-1022P	
CELA3A	41238_s_at
CELA3A	
NRIP2	
RN7SL186P	
RNU6-776P	
LINC01635	
TEX52	
LINC00339	
FOXM1	34715_at
FOXM1	
CDC42-AS1	
CDC42-IT1	
MPHOSPH6P1	
WNT4	2091_at
MIR4418	
RHEX	
MTRF1LP1	
ZW10	37854_at
ZW10	
AVPR1B	648_at
AVPR1B	627_g_at
AVPR1B-DT	
RPL22P4	
FAM72A	
RHNO1	
SRGAP2	
SRGAP2	36069_at
RPS29P19	
CLDN25	
ATF4P4	
TULP3	31942_at
TULP3	31943_g_at
TULP3	31944_at
LRRC37A13P	
RNU6-1107P	
KRT8P7	
NECTIN1	
NECTIN1	34999_at
RNU6-1123P	
NECTIN1-AS1	
NECTIN1-DT	
FLI1	41425_at
FLI1	
RNU6-670P	
VHL	1668_s_at
VHL	40871_at
EXOG	35604_at
EXOG	33057_g_at
EXOG	
EXOG	33056_at
RNU6-1315P	
TEAD4	41037_at
TEAD4	
USP28	
IKBKE	
IKBKE	33281_at
MYO7B	
TSPAN9	37830_at
TSPAN9	
CAP1P1	
RNU6-386P	
VDAC1P7	
RNU6-217P	
ROBO2	
TSPAN9-IT1	
LINC02827	
LINC02417	
PRMT8	
RGPD2	
RNU6-174P	
CAPS2	
MIR6769B	
C1orf147	
RASSF5	
OR8G2P	
OR5AK3P	
OR5AK2	
MOB2	
EVX2	
MORN2	
RPL7AP20	
EIF2D	
ST13P11	
CWC15	
ADGRF3	
KDM4D	
KDM4E	
SRSF8BP	
SRSF8	32038_s_at
SRSF8	40262_at
ENDOD1	40455_at
EIF1AXP1	34278_at
EIF1AXP1	663_at
ESPNP	
BUD13P1	
SESN3	
CROCC	
CROCC	35374_at
UGT1A10	32392_s_at
UGT1A10	
RNU6-882P	
GATA2	1072_g_at
GATA2	37194_at
GATA2	203_at
GATA2	
COQ10B	
KDM4F	
BGLT3	35921_at
TRAF6	1209_at
VIT	
RAG1	1077_at
RAG1	
SMCO2	
RAG2	
RAG2	578_at
RAG2	33595_r_at
IL17RC	
GSG1	
SLC22A10	
CROCCP4	
RNU1-4	
MST1L	40406_at
MST1L	1047_s_at
MST1L	
CHST1	41395_at
CHST1	
LINC02716	
SLC35C1	
CCDC141	
C11orf80	
C11orf80	41804_at
C11orf80	41805_g_at
VASH2	
ASB18	
ASIC4	
UNG	37686_s_at
UNG	
CYB5RL	
SULT6B1	
DNMT3A	
ATXN7L2	
RCE1	41804_at
RCE1	40938_at
RCE1	
CENPL	
OR8S1	
OGFOD2	
ZNF496	
PC	38000_at
PC	
RABGAP1L	
RABGAP1L	34446_at
RABGAP1L	34445_at
MLPH	
OR5BS1P	
OASL	269_at
OASL	34491_at
OASL	
POLE	40451_at
POLE	40450_at
POLE	1726_at
POLE	
LRFN4	
RNU7-23P	
AMPD1	40743_at
AMPD1	
MIR3163	
C11orf86	
	39115_at
SLC37A4	
SLC6A1-AS1	
UBE2U	
COL6A5	
RNU6-1140P	
PRLH	
GPR161	40301_at
GPR161	40300_g_at
GPR161	40299_at
GPR161	
RAB17	
CD101	33983_at
RAB17-DT	
LCE1C	
MAPRE3	
MAPRE3	40825_at
H3-7	
NPL	
DAG1	36989_at
DAG1	
TRIM51CP	
SERBP1P3	
RFT1	
TRIM53CP	
TRIM49B	
MAPRE3-AS1	
TRIM64C	
RCC1	37927_at
RCC1	1196_at
RCC1	
TMEM214	
UBTFL7	
POLA2	1775_at
POLA2	
ARID2	
PRKCD	
PRKCD	1810_s_at
PRKCD	32046_at
	41658_at
CDC42EP2	41658_at
CDC42EP2	
DPF2	
DPF2	39688_at
AGBL5	
RN7SL246P	
KNOP1P2	
DDN-AS1	
LMBR1L	
AGBL5-AS1	
AGBL5-IT1	
OST4	
SLC25A45	
C1orf109	
EMILIN1	35740_at
HTR1D	32494_at
HMGN3P1	37349_r_at
CRNN	
KHK	37608_g_at
KHK	37606_at
KHK	
LCE5A	
CRCT1	
LCE3E	
LCE3D	
TEKT2	35515_at
FRMD8	
ADPRS	
COL8A2	
CGREF1	
CGREF1	470_at
TRAPPC3	34705_at
TRAPPC3	
CCR8	35088_at
HNRNPA1P21	
EEF1A1P24	
SLC25A38	
MAP7D1	
ABHD1	
PKP2	33892_at
PKP2	
	38207_at
RELA	1045_s_at
RELA	1271_g_at
RELA	36645_at
RELA	1295_at
RELA	
PRSS45P	
TTC21A	
PREB	
PRR30	
TCF23	
RN7SL131P	
UBE2V2P4	
ZNF362	
SLC5A6	35256_at
SLC5A6	
OS9	36996_at
OS9	
A3GALT2	
MIR6822	
CSRNP1	
MIR3605	
RN7SKP16	
PHC2-AS1	
SLC35E2A	
RN7SL44P	
S100A6	
XIRP1	
S100A4	38087_s_at
DSTNP4	
CX3CR1	40646_at
CX3CR1	
GALNT15	
S100A3	39633_at
S100A2	2027_at
S100A2	35726_at
S100A16	
S100A14	
CAD	32031_at
CAD	749_at
CAD	
DPH3	
S100A13	39712_at
OXNAD1	
S100A1	34674_at
CHTOP	33403_at
CHTOP	
RPL23AP41	
SLC25A36	34804_at
SLC25A36	
SNAPIN	
SH3D21	
SLC30A3	34457_at
SLC30A3	
ALG1L8P	
STK40	
FAM86C2P	
RPL32P3	
DNAJC5G	
ENPP7P7	
LINC02754	
RNU6-46P	
RPS3AP40	
OR7E1P	
TRIM54	
ALDH3B1	40685_at
ALDH3B1	
IFT122	
UCN	37853_at
LSM10	
MPV17	37181_at
MPV17	36932_at
MPV17	
RNU4-27P	
OSCP1	
NDUFS8	
NDUFS8	38257_at
RPL7P6	36333_at
BORCS8P1	
RN7SL459P	
RN7SL67P	
PDCD5P1	
RNU6-254P	
EEF1A1P4	
SNORA63C	
MRPS15	
LINC02963	
EVA1B	
MIR7113	
MIR4691	
PHC2	36960_at
PHC2	
MIR6753	
RMST	
CHKA	32567_at
CHKA	
SCN1A-AS1	
CHKA-DT	
SCN9A	32947_at
SCN9A	
C11orf24	
LRP5	41831_at
LRP5	
ASCL5	
LINC02816	
KIAA1614	
ZNF84-DT	
LINC00944	
KIAA1614-AS1	
STX6	41663_at
STX6	33079_at
STX6	
RNU4-56P	
RN7SL411P	
EIF1B	33351_at
OVCH1-AS1	35603_at
OVCH1-AS1	
PAFAH1B2P2	
PGAM1P3	
ENTPD3	39974_at
ENTPD3	
NDUFA3P2	
	33196_at
LINC01732	
LINC02471	
APLP2	33944_at
APLP2	
MR1	34426_at
MR1	34425_at
MR1	34427_g_at
MR1	
LINC02470	
TMED5	40931_at
TMED5	
ATRAID	
BTG1-DT	
POC1B-AS1	
RPL14	31907_at
RPL14	
CCDC18-AS1	
LINC02822	
DDX11-AS1	
TMEM237	
HNF1A-AS1	
PRANCR	
PRANCR	41307_at
ZNF619	
LINC00939	
TBX5-AS1	
LINC02371	
ZNF620	
LINC00938	
ARL6IP6	
LINC02453	
CCDC18	
RNU5B-2P	
ZNF621	
IGKV1OR2-9	
IGKV2OR2-10	
IGKV2OR2-7D	
IGKV3OR2-5	
IGKV1OR2-6	
IGKV2OR2-7	
IGKV2OR2-8	
IGKV1OR2-11	
LINC02969	
RPL5P10	
EEF1GP3	
TMEM263-DT	
HMGN2P24	41231_f_at
MAPKAPK5-AS1	
ZBTB44	
MRPS31P1	
UBTFL6	
COX5B	39921_at
COX5B	39443_s_at
MYG1-AS1	
CTNNB1	40777_at
CTNNB1	
ACTR1B	33888_at
ACTR1B	
LINC02384	
SBNO1-AS1	
TMEM269	
PARP11-AS1	
SVBP	
C2orf92	
NDUFAF2P2	
GORAB	
CD27-AS1	
DDX18P5	
RN7SL778P	
ADAMTS8	
MIR3115	
MRE11	32870_g_at
MRE11	39233_at
MRE11	32869_at
MRE11	
RNU6-514P	
RNU6-135P	
LINC02446	
LHX5-AS1	
KDM1A	
KDM1A	41122_at
TNS2-AS1	
RNU4-8P	
ANKRD36B	36020_at
ANKRD36B	
LCE1B	
LCE1A	
LCE6A	
CLECL1	
SMCP	37436_at
GPAT2P1	
IVL	36355_at
LINC01234	
LINC01527	
SPRR4	
LINC00342	39296_at
LINC00342	
SPRR3	
SPRR1B	37160_at
LINC00173	
SPRR2D	36734_at
CNPY2-AS1	
ZEB2	
ZEB2	35681_r_at
LINC02422	
SPRR2A	
PLEKHA8P1	
SPRR2B	
SPRR2E	
MIR548L	
SPRR2F	
ANKRD49	
TMEM198B	
SPRR2C	36242_at
SPRR2G	
CADM3	39288_at
CADM3	
PXN-AS1	
RNA5SP60	
CADM3-AS1	39287_at
CADM3-AS1	
LINC01405	
ACKR1	33295_at
USP30-AS1	
LINC02381	
FAM66C	
OR10J4	
TRIM51G	
GPR137	
OR10J1	
LINC02819	
FCER1A	34023_at
NRAV	
RPAP3-DT	
PCED1B-AS1	
MYOM3	
ALKBH8	
DDX23	40465_at
DDX23	
TCIRG1	36028_at
TCIRG1	
ANKRD36C	
ANKRD36C	36020_at
MYOM3-AS1	
IL22RA1	
IFNLR1	
PLEKHA5	
ACMSD	
LINC02800	
GRHL3-AS1	
MIR5590	
ELF3	40445_at
ELF3	36959_at
