hgnc_symbol	affy_hg_u133b
OMG	238720_at
OMG	
VNN2	
MIMT1	
ZIM2	
EVI2B	
MARCKSL1	
TSSK3	
EVI2A	
SLC16A4	
AK4P1	
OGDH	
RAB11FIP4	225746_at
RAB11FIP4	225739_at
RAB11FIP4	224482_s_at
RAB11FIP4	
ABCC11	224146_s_at
ABCC11	
SMARCC2	
STAC	
ATP1B1P1	
ZNF567	238315_s_at
ZNF567	242429_at
ZNF567	235648_at
ZNF567	238316_at
BEND4	230896_at
	243776_at
SHISA3	229485_x_at
RN7SL79P	
RN7SL45P	
MIR4724	
MIR193A	
RNU6ATAC7P	
RPS7P7	
MIR365BHG	
RSF1	223818_s_at
RSF1	222541_at
RSF1	222540_s_at
RSF1	235381_at
RSF1	229885_at
RSF1	
CCNL2P1	
MIR4725	
MIR365B	
RN7SKP82	
KMT2B	
GRXCR1	
LINC02383	
RN7SL691P	
GPRIN3	238378_at
GPRIN3	232687_at
GPRIN3	240173_at
GPRIN3	
RBM11P1	
FER1L5	
FER1L5	233353_at
C6orf132	238028_at
C6orf132	241455_at
C6orf132	
SLC16A4-AS1	228455_at
LAMTOR5	
MFSD11	223242_s_at
MFSD11	
PDCL3P5	
ARL4AP5	
RNU6-302P	
TMEM207	237639_at
PLSCR5	
MS4A6A	223922_x_at
MS4A6A	223280_x_at
MS4A6A	224356_x_at
MS4A6A	230550_at
MS4A6A	
MS4A6A	232724_at
MS4A6A	232725_s_at
IRX5	
YTHDF2	222430_s_at
CCSER1	232738_at
CCSER1	
CCSER1	236543_at
MTSS2	
LMAN2L	
NR1I2	
TMEM200B	227386_s_at
NRCAM	
METTL9	222447_at
MECR	
EGF	
ADAMTS15	229004_at
OVCH2	
PLEKHG1	
PLEKHG1	226122_at
CNNM4	
TMEM80	
ZSCAN32	
KNG1	
KNG1	243562_at
MIR3127	
CNNM3-DT	
CNNM3	
CNNM3	241321_at
OR10A5	
OR4D5	
OR5D18	
OR8I2	
MRPS10P2	
OR2D3	
OR5AR1	
OR52W1	
EGOT	240475_at
OR4A16	
OR6Q1	
OR4A47	
SEMA3G	
HTR3A	
RNU6ATAC35P	
	236996_at
LINC01352	
LINC02080	
HLX-AS1	
LINC00868	
HLX	
OCLNP1	
MGAT5B	238445_x_at
MGAT5B	
ANKRD23	230384_at
ANKRD23	229052_at
ANKRD23	
TNNC1	
APOBR	
RETREG1-AS1	
RPL7AP81	
ZNF136	
PRELID3BP1	
SCAMP1-AS1	
SCAMP1-AS1	238039_at
LINC02779	
NPIPB4	
NPIPB4	231989_s_at
NPIPB4	235167_at
MARK1	226653_at
MARK1	
FAM174A-DT	
NISCH	
NISCH	227392_at
LINC01843	
CPLANE1-AS1	
ARHGAP33	233885_at
ARHGAP33	
LINC01485	
LINC02236	
GOLPH3-DT	236124_at
ANKRD39	229052_at
ANKRD39	223532_at
RNF41	235459_at
RNF41	
	233475_at
TBX6	
SEMA4C	
ENPEP	
SAP30L-AS1	
WSCD1	
	235291_s_at
	235292_at
	241877_at
SNX20	
SNX20	229045_at
SNX20	228869_at
LINC02997	
SDHAP3	234297_at
SDHAP3	
MAZ	
OR8G5	
PGA4	
	231593_at
RNU6-1264P	
BTF3P14	
DNAH1	228111_s_at
DNAH1	232005_at
DNAH1	239059_at
DNAH1	
MIR4315-1	
	229028_s_at
TARS1-DT	
IRGQ	239177_at
IRGQ	242183_at
IRGQ	
RDM1P1	
LINC01338	
ZNF576	
RAMP1	
LINC02210	
CARMN	
CARMN	231987_at
CARMN	227183_at
NABP2	
MOGAT1	
C17orf64	
RRAS2P2	
RN7SL464P	
HDAC1P2	
C1orf115	
RPL31P17	
ATG12P2	
SRRM5	
ACSL3-AS1	
RPL12P38	
DARS2	
APPBP2	
POLD1	
ACSL3	
ACSL3	236168_at
ACSL3	242726_at
OR9Q2	
OR5AS1	
OR2AG1	
OR52N4	
CHEK1	
CHEK1	238075_at
	226947_at
C1QTNF8	
CMIP	224992_s_at
CMIP	224991_at
CMIP	
CMIP	238086_at
CMIP	243720_at
FOXP2	235201_at
FOXP2	243278_at
FOXP2	
BTF3-DT	236174_at
ANXA2R-AS1	232645_at
ANXA2R-AS1	
LINC01999	
SLC39A5	
SLC39A5	231667_at
RPSAP66	
RNU6-623P	
RN7SL606P	
KRT18P61	
HMGN1P28	
RN7SL448P	
LINC01018	
PANCR	
TRIM75	
GAK	
GAS5-AS1	235712_at
PTPN23	223150_s_at
PTPN23	223149_s_at
PTPN23	
RC3H1	228996_at
RC3H1	225893_at
RC3H1	
ATP6V0D1	
ATP6V0D1	239633_at
ANKRD52	
ANKRD52	228257_at
	241850_at
	243604_at
SH3TC2-DT	
COQ10A	
COQ10A	225747_at
RC3H1-IT1	
RPL30P1	
PDCD6P1	229283_at
PDCD6P1	
KRT18P57	
RNU6-151P	
INKA2	
INKA2	241809_at
INKA2	229382_at
INKA2	229608_at
INKA2-AS1	236036_at
ELP6	223277_at
ELP6	229863_s_at
ELP6	229864_at
ELP6	
ELP6	242813_at
KCND3-IT1	
KCND3-AS1	
LINC01750	
KCND3	
HPR	
IL6ST-DT	
CS	
LINC00461	
LINC00461	230272_at
LINC00461	238850_at
OR8G1	
OR4C15	
PDXDC1	237354_at
OR51T1	
OR2D2	
OR8D2	234766_at
OR52B2	
OR5M10	
OR6T1	
OR6X1	
OR8B12	
RAB7B	230266_at
RAB7B	
OR8B4	
OR5M11	
OR5M8	
OR6M1	
BOLA2P2	
IRAG1	226047_at
IRAG1	224550_s_at
IRAG1	230214_at
IRAG1	
RN7SL870P	
BPTF	230056_at
BPTF	232909_s_at
BPTF	
BPTF	231953_at
ITPKB-AS1	
CSPG5	
RPS27P5	
KRT18P26	
F11R	223000_s_at
F11R	224097_s_at
F11R	
LOXL3	228253_at
LOXL3	
IL22RA2	237493_at
TMEM175	
TMEM175	223462_at
HIGD2AP2	
MLF1-DT	240711_at
MLF1-DT	240712_s_at
MLF1-DT	
	229319_at
SERINC1	
MTAPP1	
C5orf64	
RSRC1	
RSRC1	235354_s_at
PKIB	231120_x_at
PKIB	223551_at
PKIB	
	223000_s_at
	224097_s_at
GLRX5P2	
TSTD1	226482_s_at
SNHG18	227655_at
SPRY4-AS1	
ARMC12	231263_at
ARMC12	
MEF2C-AS1	
MEF2C-AS1	233522_at
ATF5	
ATF5	230938_x_at
USF1	231768_at
USF1	
DHPS	
CLPSL2	
CLPSL1	
TOR1BP1	
TVP23BP2	
RPLP1P11	
RPL22P21	
CLPS	
RNU6-314P	
RNU6-862P	
RN7SL442P	
PIGL	
PIGL	232262_at
PIGL	239943_x_at
DGKQ	226605_at
DGKQ	
DCTN1	
LHFPL5	
ROPN1L-AS1	
SRPK1	
NPHP3	235432_at
NPHP3	235410_at
NPHP3	
NR2F1-AS1	
NR2F1-AS1	229014_at
OR4C11	
ARHGAP30	241346_at
ARHGAP30	226219_at
ARHGAP30	
OR9I1	
TBX10	
OR56A1	
OR5B21	
OR10AG1	
MIR1288	
CENPV	226611_s_at
CENPV	226610_at
CENPV	
OR51I1	234626_at
TOMM7	
OR51B2	234486_at
OR4C5	
OR52H1	
CCDC73	
DOT1L	
DOT1L	231297_at
DOT1L	226201_at
ESYT2	224699_s_at
ESYT2	224698_at
ESYT2	
CNPY2	
UBB	
SLC26A1	
NECTIN4	223540_at
PLEKHJ1	
OR5AP2	
OR4D6	
DHX30	239772_x_at
DHX30	230871_at
DHX30	
RIC8A	
IDUA	
FTLP12	
TRPV2	222855_s_at
TRPV2	
NECTIN4-AS1	
KLHDC9	227582_at
NPIPB12	
IL23A	
PHKG1	
PFDN2	
CCDC113	
CCDC113	222890_at
MIR1227	
MIR6789	
SF3A2	
RNU7-40P	
APOF	
APONP	
NIT1	
NIT1	241395_at
SLCO1B1	
SNORD49B	
SNORD49A	
DPAGT1	
SNORD65	225065_x_at
PRKAR1A	
PRKAR1A	242482_at
SMG1	224842_at
SMG1	231989_s_at
SMG1	
SMG1	244766_at
FGFRL1	
FGFRL1	223321_s_at
FGFRL1	223648_s_at
GPER1	
ZKSCAN3	235840_at
ZKSCAN3	
IAPP	
HOXA10	
	242747_at
AMH	
PYROXD1	
MIR1226	
DUSP22	
DUSP22	226440_at
VPS26BP1	
RN7SL664P	
TMEM178B	238936_at
TMEM178B	227318_at
TMEM178B	
CDC25A	
MIR4321	
SPON2	
DEDD	
CADPS2	
ELOCP31	
RECQL	
HEIH	226146_at
ANXA2R-OT1	
ANXA2R-OT1	227901_at
LINC02217	
CTBP1-AS	
CTBP1-DT	
CTBP1-DT	237642_at
CTBP1-DT	232066_x_at
MEF2C-AS2	
	240595_at
	235481_at
RNF4	
CHD1-DT	
CHD1-DT	238456_at
JAKMIP2-AS1	
CTSE	
TRIM7-AS2	
MIR4458HG	229347_at
MIR4458HG	236591_at
MIR4458HG	
GOLT1B	
GOLT1B	222552_at
PDCD6-DT	
SNRPFP4	
GUSBP1	
GUSBP1	226947_at
GUSBP1	243909_x_at
GUSBP1	235888_at
RNU7-128P	
NDUFB1P1	
MIR4443	
CAMP	
IRF4	
ZNF589	
COQ8A	222542_x_at
COQ8A	
KIRREL3-AS2	
MIR3167	
KIRREL3-AS3	
MTCH1P2	
CYCSP29	
SPX	229778_at
SPX	
RNU6-654P	
CHRM4	
CHRM4	242203_at
	244857_at
MRPS18AP1	
LINC01554	239380_at
KRTAP4-8	234631_at
ARHGAP20	228368_at
ARHGAP20	
KLHL10	
NME6	
IFNGR1	
YARS2	
ANKHD1-DT	
ANKHD1-DT	230672_at
NPY6R	236860_at
NPY6R	
	226883_at
KLHL11	226883_at
LINC01023	231046_at
RPL35AP27	
MOCS2-DT	236076_at
MOCS2-DT	
MIR4701	
ADCY6-DT	231232_at
ACLY	
CACNB3	
	229446_at
ZNF844	
ZNF844	228346_at
EIF1P2	
MAU2	227465_at
MAU2	
AKIRIN1	222459_at
AKIRIN1	222458_s_at
FAM193A	
NDUFS5	
TCP10L2	
RNU6-608P	
RNA5SP44	
HSPE1P8	
	222542_x_at
RIMS1	231986_at
RIMS1	
PURPL	
DNAH11	
LRIF1	
FCF1P2	
MIR2115	
FBXW12	
ZNF878	
ANKRD11	231999_at
ANKRD11	238538_at
ANKRD11	234701_at
ANKRD11	
ANKRD11	226012_at
ANKRD11	228356_at
CCNT2P1	
RNA5SP54	
MBD3L5	
DENND2D	238524_at
DENND2D	
DENND2D	235986_at
MBD3L4	
MBD3L2	
ZNF557	239259_at
ZNF300P1	244289_at
ZNF300P1	
TRIM52-AS1	228664_at
TRIM52-AS1	
DCDC1	
DCDC1	232603_at
MARCHF11-AS1	
GNG8	234284_at
ZNF429	
ZNF429	236358_at
ISL1-DT	
RND1	
RN7SL321P	
ARRDC3-AS1	239395_at
ARRDC3-AS1	
ATRIP	
ZNF208	
ADCY6	
CHI3L2	
SLC12A2-DT	244769_at
SLC12A2-DT	235628_x_at
SLC12A2-DT	230685_at
SLC12A2-DT	
SLC12A2-DT	228686_at
SLC12A2-DT	244856_at
ZNF345	
ZNF345	240199_x_at
MPHOSPH9	
MPHOSPH9	237158_s_at
USE1	
CREB3L2	228759_at
CREB3L2	
	243174_at
TMEM161B-DT	
TMEM161B-DT	229815_at
TMEM161B-DT	235406_x_at
NTM	227566_at
NTM	
ODAD4	223924_at
ODAD4	
STK11	
STK11	231017_at
CNP	
	231834_at
CNPY1	
CHIAP1	
DNAJC7	
PRKAR2A	
PRKAR2A	225011_at
PRKAR2A	225000_at
CHIAP2	
WIPF3	232389_at
WIPF3	241601_at
WIPF3	229849_at
DRAM2	225230_at
DRAM2	225228_at
DRAM2	
C7orf25	
S1PR5	233743_x_at
S1PR5	230464_at
CDK2AP1	
ZNF446	
EPB41L4A-AS1	228259_s_at
EPB41L4A-AS1	225698_at
EPB41L4A-AS1	
RUNDC3B	
RUNDC3B	241703_at
LINC02863	
RNU7-57P	
ZCCHC9	225538_at
ZCCHC9	
RPSAP17	
IL6R-AS1	
PSMD8P1	
PLXNA1	
SHE	238036_at
SHE	229910_at
NFRKB	237209_s_at
NFRKB	
NFRKB	237210_at
HP	
TNIP2	232160_s_at
TNIP2	
KLK3	
PLA2G2C	
PLA2G2C	229716_at
RNA5SP375	
UBXN10	230092_at
UBXN10	238657_at
UBXN10	232109_at
SBNO1	229528_at
SBNO1	230407_at
LINC01757	
SDHC	
SH3BP2	
XPO1	
XPO1	235927_at
ACOT12	238160_at
ACOT12	
CNOT4	
RPL6P9	
RNA5SP143	
PLS1	
MIR8072	
MTRFR	232650_at
MTRFR	223477_s_at
MTRFR	223476_s_at
SSBP2	238484_s_at
SSBP2	238483_at
SSBP2	238861_at
SSBP2	
DHX37	223364_s_at
DHX37	223365_at
DHX37	
	232107_at
SELENOW	
ARNT	230619_at
ARNT	
KRBA1	
KRBA1	236275_at
CYTH2	
CYTH2	237234_at
PLS1-AS1	
RN7SKP25	
RNU7-47P	
PCOLCE2	
BRI3BP	231810_at
BRI3BP	225716_at
BRI3BP	
ZNF793	244180_at
ZNF793	
THRIL	
AACS	
HNRNPUL1	
ADD1	
ADD1	238939_at
PAQR9	
PAQR9	240136_at
RAD23BP1	
RNU6-138P	
UBA5	222578_s_at
UBA5	222579_at
UBA5	
SSTR5	
SOD1P2	
	243199_at
SALL1	229273_at
SALL1	
SEPTIN1	227552_at
SEPTIN1	
GDPD4	
COX20P2	
SNORA70F	
RNA5SP110	
OR5H8	
GALNT3	
MTMR14	
AHCYL2	
CLEC18A	230022_at
CLEC18A	
AMBRA1	234237_s_at
AMBRA1	
AMBRA1	234236_at
GRIN2B	
GRIN2B	239095_at
NKIRAS2	
RNU6-1309P	
RPS27AP6	
CYCSP51	
TTC21B	
PARP1	
LLPH	224446_at
LLPH	242273_at
	224446_at
	223892_s_at
	222845_x_at
LLPH-DT	
IRAK3	
C17orf113	236441_at
DHX58	
ZNF701	
ZNF701	236589_at
RBMS1P1	225265_at
MIR6502	
USP42	226669_at
USP42	226176_s_at
USP42	226174_at
USP42	
PDCL3P7	
RN7SKP166	
HELB	
ZNF667	236635_at
ZNF667	
IL34	237046_x_at
IL34	
LINC00955	
	244827_at
KAT2A	
LINC02171	
TPSG1	
LINC02600	244884_at
ADRA2C	
OR7E163P	
OR7E162P	
SMIM43	230137_at
SMIM43	
NECAB2	
LGALS13	
OSBPL9P5	
OSBPL9P4	
TBCEL	231997_at
TBCEL	227395_at
TBCEL	
TLCD3B	227781_x_at
TLCD3B	
ZNF132	
RAB11AP2	
SLC11A2	
SLC11A2	237106_at
AURKC	
PILRB	225321_s_at
PILRB	
NFKB1	
SEM1P1	
SKP1	
OR5AC4P	
POU5F1P7	
OR5H1	
NDUFS2	
OR5H14	
OR5H5P	
OR5H3P	
OR5H4P	
HSPB9	230510_at
OR5H7P	
OR5H6	
PPM1D	230330_at
PPM1D	
MBTPS1	
BRPF1	
ELSPBP1	
PRR12	226716_at
PRR12	
DKK3	
DKK3	230508_at
ELN	
RAI1	226143_at
RAI1	
ZNF615	241827_at
ZNF615	
FLACC1	242661_x_at
FLACC1	239458_at
FLACC1	
GCLC	
TEX2	
PPIAP49	
PPP2CA	238719_at
PPP2CA	235502_at
PPP2CA	
PSMD7	
RNF212	
RNF212	236454_at
	228688_at
	229728_at
PDPR2P	
TRAK2	
ZNF772	
	235502_at
CEACAM20	
CLEC18B	230022_at
CLEC18B	
RNU4-64P	
DCK	
LARS2	
XRRA1	
XRRA1	230557_at
XRRA1	237666_at
STRADB	
STRADB	223266_at
KRT17	
ZNF57	
GP1BA	
RNU6-237P	
AXIN2	224498_x_at
AXIN2	222696_at
AXIN2	222695_s_at
AXIN2	224176_s_at
ZNF253	
ZNF253	242919_at
NPIPB15	
SIX5	229009_at
SLC4A4	
KLHL31	234782_at
KLHL31	239398_at
ABCC12	
ZNF382	
SCYL2P1	
C2CD6	
RDH16	
TRAF4	242473_at
TRAF4	235688_s_at
TRAF4	
MPTX1	
OR10J2P	
DNAJC14	223420_at
DNAJC14	
OR10J7P	
OR10J8P	
CALHM5	230254_at
CALHM5	232217_at
OR10J9P	
MARK4	
CALHM4	
PRDX1	
ACTR6	
ACTR6	239679_at
TMEM231	
RWDD1	
RWDD1	240214_at
HMGB1P48	
MTCO2P16	
MTATP6P16	
MTCO3P16	
MTND3P16	
MTND4LP16	
MTND4P29	
NASP	
NASP	242918_at
MTND5P31	
ENO1P4	228255_at
MPP4	
LARS2-AS1	
LIMD1	234687_x_at
LIMD1	222762_x_at
LIMD1	
ELOB	200085_s_at
RSPH4A	233071_at
CCR9	
ZUP1	228330_at
ZUP1	
TNNT1	
KPNA5	
KPNA5	229317_at
KPNA5	227934_at
CLIP1	
CLIP1	242287_at
CLIP1	240444_x_at
FLT1P1	
RNU6-898P	
RPS2P45	
CCR1	
HAS3	223541_at
HAS3	
TPH1	231626_at
TPH1	
UQCRC2P1	
CCR2	
CSHL1	
CCRL2	
LINC02009	
CHTF8	224732_at
CHTF8	
FAM240A	
XCR1	
	224756_s_at
CCR3	
ABCA8	
GRM5	
RNU6-22P	
	232784_at
LTF	
DERPC	224732_at
MSRB1	
RPL3L	
NDUFB10	228301_x_at
NDUFB10	223112_s_at
ATG13	
RPS2	
LDHAL6EP	
GC	
CCDC17	236320_at
CCDC17	
RNU6-651P	
RPS2P16	
CDK15	
CDK15	239201_at
RNA5SP163	
CXXC4	229774_at
CXXC4	
ANKRD37	227337_at
ANKRD37	242548_x_at
ANKRD37	
UFSP2	
GPBP1L1	222452_s_at
GPBP1L1	
PITPNC1	238649_at
PITPNC1	229414_at
PITPNC1	
RTP3	
SNORA10	
SNORA64	
LRRC2	231781_s_at
LRRC2	
SNORA78	228645_at
RNF151	236689_at
TBL3	
ST8SIA1	
KANK3	
SLC16A6	230748_at
SLC16A6	
RPS15AP10	
RPL7AP16	
TMEM69	223335_at
C4orf47	237585_at
C4orf47	236915_at
	241393_at
	241434_at
CRELD1	
SLC39A1	
ARHGAP44	
ZNF140	
CCDC110	230900_at
CCDC110	
UBE2V1P11	
RNU6-440P	
MYH14	232977_x_at
MYH14	226988_s_at
MYH14	234290_x_at
MYH14	
NUAK1	
GUK1	200075_s_at
GUK1	
ALS2	226291_at
ALS2	
ALS2	232184_at
TBC1D15	
TBC1D15	230072_at
SCML4	
MICAL2	
MICAL2	243611_at
NOXO1	235329_at
NOXO1	
PDLIM3	240289_at
PDLIM3	
SEC63	235395_at
SEC63	229969_at
SEC63	
SEC63	242749_at
	228514_at
SYNGR3	
PITPNA	
RNU6-437P	
RPL23AP50	
MTHFD2P3	
MMS22L	
NPW	
NPW	243110_x_at
SORBS2-AS1	
RN7SL219P	
SLC9A3R2	
MIR1973	
TRMT112P1	
CUL4AP1	
PCDH7	228640_at
PCDH7	
TLR3	
TLR3	242667_at
TLR3	239587_at
SHMT1	
H1-7	238373_at
H1-7	236876_at
SORBS2	225728_at
SORBS2	237285_at
SORBS2	
SORBS2	233720_at
SORBS2	227827_at
SORBS2	227826_s_at
SORBS2	238751_at
ZDHHC17	
MS4A6E	231335_at
MS4A6E	
FLRT1	
NTHL1	
TMEM218	235654_at
TMEM218	226073_at
TMEM218	
TMEM218	235876_at
FGD2	
FGD2	242632_at
MIR1225	
ZNF598	232367_x_at
ZNF598	225104_at
HOXC5	
SIRT4	
OR2AP1	
OR6C2	
PHLDA1	225842_at
MYO15A	
GLT8D2	227070_at
GLT8D2	
RPL12P2	
LINC02539	
WAKMAR2	243871_at
WAKMAR2	
TNFAIP3	
LIN7A	227929_at
LIN7A	241652_x_at
LIN7A	240027_at
LIN7A	
SOX6	228214_at
SOX6	223865_at
SOX6	227498_at
SOX6	224178_s_at
SOX6	227497_at
SOX6	
TSC2	
SF3B5	
MRPL42P3	
STX11	
STX11	235670_at
TPT1P4	
C12orf71	
FIGNL2	
ZNF891	238631_at
ZNF891	
ZNF324	
RILPL2	227983_at
WNK1	
PCMT1	
PPARG	
ZNF836	
ZNF302	228393_s_at
ZNF302	228392_at
ZNF302	
DOP1A	
SERBP1	227369_at
SERBP1	228129_at
SERBP1	
OR52N2	
SLCO2B1	
PGM2	
PGM2	225367_at
PGM2	223738_s_at
PGM2	225366_at
ZNF814	
ZNF814	241912_at
MIER1	225475_at
MIER1	
MIER1	240227_at
CEP95	
CEP95	225705_at
CEP95	223815_at
CLEC11A	
SPTBN4	224145_s_at
SPTBN4	224551_s_at
SPTBN4	224297_s_at
SPTBN4	
SPTBN4	224144_at
PSME2P4	
MRPS33P2	
PTTG2	
TEC	
SEZ6	243430_at
SEZ6	229651_at
SEZ6	
RWDD2A	229786_at
TBC1D30	
TXK	
CLLU1-AS1	
CLLU1	
OR2AT1P	
TPBGL-AS1	
KRT19P2	
ZDHHC20P3	
MIR492	
TPBGL	237393_at
NR2C1	229956_at
NR2C1	
STIM2	234140_s_at
STIM2	225250_at
STIM2	225246_at
STIM2	
ARRB1	228444_at
ARRB1	222912_at
ARRB1	222756_s_at
ARRB1	
HEATR6	
SPDYE3	
SRPK2	
SRPK2	230091_at
GPX4	
SLC45A1	230458_at
SLC45A1	
KIF17	
DCP1A	225443_at
DCP1A	
NDUFA12	
NDUFA12	223244_s_at
SPAG9	225339_at
SPAG9	
SNORD38C	
CHDH	231994_at
CHDH	229954_at
CHDH	229502_at
CHDH	228560_at
KLHL35	
RNF10	
IL17RB	224156_x_at
IL17RB	224361_s_at
CDON	227526_at
CDON	
ZNF669	
RWDD4P1	
RNU6-1322P	
SPDYE2B	232964_at
SPDYE2B	
TOR1AIP2	235453_at
TOR1AIP2	225880_at
TOR1AIP2	240700_at
TOR1AIP2	230321_at
TOR1AIP2	230241_at
TOR1AIP2	231719_at
TOR1AIP2	
SPDYE5	232964_at
TBC1D1	227945_at
TBC1D1	
SPDYE9	
SPDYE11	
	236897_at
	235531_at
SPDYE13	
SPDYE15	
ACTR8	222707_s_at
ACTR8	
UCHL5	229248_at
UCHL5	
SPDYE17	
SPDYE18	232964_at
SPDYE1	
SPDYE1	232964_at
TAF6	
FANCD2	
FANCD2	223545_at
FANCD2	242560_at
SLC25A3	228971_at
SLC25A3	200030_s_at
SLC25A3	
PTCHD3P3	
RNY3P11	
RPL7P28	
CD164	
RPS13	200018_at
RPS13	
ZNF419	
SNORD14A	
SNORD14B	
RNU6-593P	
PIK3C2A	
PIK3C2A	226094_at
PIK3C2A	235792_x_at
NUP54	
KCNN4	
APAF1	
PPIL6	
DCUN1D4	
DCUN1D4	242096_at
ZNF568	
DNAJC4	223372_at
DNAJC4	228622_s_at
DNAJC4	223371_s_at
DNAJC4	
AGPS	
AGPS	225114_at
AGPS	225113_at
AGPS	225108_at
SP2	
SMIM1	230840_at
MPP2	
FGF12	238521_at
FGF12	
ZNF726	
RNF19B	
MED19	226300_at
MED19	226293_at
SMPD2	
ZNF626	235687_at
ZNF626	
TTC36-AS1	
MICAL1	
IQCN	223600_s_at
IQCN	
TTC36	237350_at
PRKAR1B-AS2	
MIR6083	
RNU6-143P	
	230596_at
GTF3C6P3	
PRR15	226961_at
UMPS	
UMPS	239800_at
GMEB1	230613_at
GMEB1	235232_at
GMEB1	235233_s_at
GMEB1	
ZNRF2P2	
TMEM25	226647_at
TMEM25	238514_at
TMEM25	
TMSB4XP3	
DPY19L2P3	
ZNF99	
ZNF461	232391_at
ZNF461	
MIR550A3	
S100A11P2	
TBX20	
CC2D1B	
CC2D1B	242487_at
CC2D1B	225323_at
CC2D1B	237337_at
GTF2I	
NDUFS7	
NDUFS7	242168_at
RNU6-936P	
CENPO	
CENPO	226118_at
DUTP7	
	242096_at
LRRC66	
SGCB	226112_at
SGCB	228584_at
SGCB	
DNAJC27	227859_at
DNAJC27	223505_s_at
DNAJC27	233368_s_at
DNAJC27	223504_at
DNAJC27	
MIR544B	
LINC02480	
ITGB5	
SPATA18	229331_at
SPATA18	230723_at
SPATA18	
DAB1	228329_at
DAB1	234127_at
DAB1	226020_s_at
DAB1	
RPS13P5	
RN7SL856P	
SUCLA2P3	
NSUN7	238983_at
NSUN7	
ADCY3	
LRRC8B	
ZBTB24-DT	
BTBD8	
ZBTB24	
ITGB5-AS1	
ENO1P3	
MUC13	222712_s_at
MUC13	
IFNL4	
BAX	
ARL4AP2	
PDHA1P1	
PGM3	
PPIAP16	
ZC3H11A	
ZC3H11A	243648_at
APBB2	
FLNB	
IFT46	
WDR33	229472_at
WDR33	223146_at
WDR33	223147_s_at
WDR33	
WDR33	229141_at
WDR33	222763_s_at
IGFL4	
IGFL2-AS1	
PSME3	
IGFL1P1	
	232832_at
RPL12P41	
IGFL1	239430_at
MBD3L3	
RYR1	
SFT2D3	226639_at
RNY4P7	
ZFP91P1	
POLR2D	228650_at
POLR2D	
RNU6-395P	
RPS26P19	
	236691_at
SAP130	
RPL5P30	
RNU6-1157P	
MIR6716	
SLC22A24	
CD3E	
CAP1	
C16orf91	225749_at
PERCC1	
	244409_at
KMT2A	244110_at
KMT2A	
KMT2A	237350_at
KMT2A	226981_at
KMT2A	244301_at
CCDC154	
PSD4	
PSD4	236616_at
CREBL2	
LINC01567	
RPL21P136	
	240774_at
GPR19	
NCOR1	
NCOR1	234313_at
NCOR1	240314_at
APOLD1	
HCG22	
MIR613	
STX8P1	
DDX47	
PAX8-AS1	
PAX8-AS1	227474_at
PAX8-AS1	228425_at
PAX8-AS1	244524_at
COX7A2	
CLIC1P1	
RPL12P33	
PAX8	
HNF1A	
RNA5SP160	
RNU6-836P	
RNU6-1195P	
CYB5B	227382_at
CYB5B	
CYB5B	238554_at
UCHL1-DT	
UCHL1	
ACOT7	
GTF2IRD2	228765_at
GTF2IRD2	
ADM5	232154_at
ATG9B	229252_at
ATG9B	
TOR1AIP1	
TOR1AIP1	240310_at
IGKV1OR2-108	
RPS27A	200017_at
RPS27A	242214_at
RPS27A	244624_at
RPS27A	
SHANK1	
GBX1	
FOXL3	
SEM1	
ATP2A2	
ATP2A2	239996_x_at
ZNF747	228856_at
ZNF747	238606_at
ZNF747	239774_at
ZNF747	
LINC01594	
SETD6P1	
WASF1P1	
SULT1C2	
SULT1C2	240200_at
MOSMO	227351_at
MOSMO	230721_at
MOSMO	230296_at
PHF21A	227090_at
PHF21A	
VWA3A	
VWA3A	238864_at
MARK2P10	
HSPB11	
DPY19L1	
LINC02521	
RPL12P20	
MYLK4	
OR2Z1	
OR7G2	
CAMK2D	
CAMK2D	228555_at
CAMK2D	224994_at
CAMK2D	225019_at
CAMK2D	231793_s_at
OR4F17	
SCGN	
CEACAM19	
CEACAM19	230504_at
EPHB2	230088_at
EPHB2	230119_at
EPHB2	
MIR548N	
WNT2	
PRELID1P2	
H2AC1	
H2BC1	241519_at
H2BC2P	
H2AC2P	
IGFL2	231148_at
SNRPC	
SDR42E2	
SULT1C2P2	
SULT1C2P1	
EEF2K	
ASZ1	
GMCL1P2	
SULT1C4	
VSTM2B	
UHRF1BP1	226135_at
UHRF1BP1	233245_at
RN7SL769P	
MBD3L1	
PYM1	224465_s_at
PYM1	242304_at
SMIM12P1	
REV1	222629_at
REV1	222628_s_at
REV1	243592_at
REV1	
GRIK5	
RBM22P12	
PMEL	
ANKS1A	
KRBOX5	
KRBOX5	238510_at
KRBOX5	242091_at
KALRN	230596_at
KALRN	
KALRN	236651_at
KALRN	227750_at
ANKRD49P4	
TMCO1	
CFTR-AS1	234706_x_at
CTTNBP2	232136_s_at
CTTNBP2	
SMTNL1	230367_at
OR52I1	
MMP26	
VN1R67P	
VN1R3	224290_at
VN1R3	223873_s_at
POLR3K	222766_at
SNRNP25	
OR51S1	
NARF	
NARF	237299_at
NRXN2	
MPG	229122_x_at
MPG	
HSPE1P11	
CDK11B	
TCP11	
TMEM219	224981_at
TMEM219	228513_at
TMEM219	
CHPF2	
LINC01104	
	226809_at
KLF2P1	
CYP4F27P	
APOOP2	
POTEF	
POU1F1	
MIR671	
DPEP1	
