hgnc_symbol	affy_hg_u95b
CCPG1	44609_at
OR52A1	
OR5A2	
OR10G7	
OR52N1	
OR5B2	
IFITM3P8	
OR5M3	
PLEKHF2	44531_at
PLEKHF2	
OR8B8	
PDE7A-DT	
	48618_at
STARD10	
PRL	
PCMTD1-DT	
SLCO5A1-AS1	
POPDC2	
CASC19	
SYCE2	
IDI1	
	54471_at
PRKN	
COMETT	
RNU6-165P	
HMGN1P32	
SEPTIN7P8	
CD47	54922_at
CD47	
MIR371A	
LINC01932	
MIR371B	
MIR372	
MIR373	
UBLCP1	45197_at
UBLCP1	
MYADM-AS1	
FAM126A	
FAM126A	48257_at
FAM126A	46409_at
AIDA	
AIDA	42796_at
MYADM	
MYADM	58467_at
MYADM	44088_at
LINC02935	
RPS15AP30	
RNU7-165P	
TCF7L2	48528_at
TCF7L2	
COX17	
KLHL7-DT	
PIERCE2	
AK3P3	
ASIC4-AS1	
GPR85	
RNU4ATAC2P	
LINC01845	
MIR3132	
BROX	43364_at
BROX	46197_at
BROX	
CACNA2D2	
CACNA2D2	42478_at
RAB27A	
IL12B	
OBSL1	
PRKCG	
PRKCG	48335_at
NUDT1	
PCAT1	
VWA8P1	
RN7SKP251	
LINC02198	
SUMO2P4	
SLC30A5	
SLC30A5	59029_at
CASP4	
LINC02055	
DDX56	55752_at
DDX56	
LNCOC1	
NDUFB1P2	
TLR5	
BCL2L2-PABPN1	
CDC42BPB	56549_at
CDC42BPB	
SNORA50D	
CCNB1	
CACNG7	
ERMAP	
INHA	
CASP5	
RN7SKP213	
STK11IP	56312_at
STK11IP	
CACNG8	44582_at
MIR935	
CACNG6	
FAM98B	
LINC03024	
CFAP418-AS1	
TIMD4	
SNORA46	
SNORA50A	
RASGRP1	
SLC38A7	56821_at
SLC38A7	50831_at
SLC38A7	
RNASE2CP	
ZNF691	52792_at
	48406_at
APOOP1	
MED7	
CCDC26	
CCDC26	45077_at
GARIN3	
LINC02321	
MKRN8P	
ATP6V1E1P1	
ATP6V0CP4	
CSNK1G3	
LINC01220	
RNU6-880P	
SLC4A3	
DISP1	56143_at
DISP1	51921_at
DISP1	
ARRDC2	44660_at
ARRDC2	52275_s_at
ARRDC2	
ZNF750	
GOT2	
CASP1P2	
CARD17	
LINC02298	
CASP1P1	
OR2AL1P	
	50162_at
EIF4H	55223_at
EIF4H	
FZR1	
PTGES3L	
LINC01146	
LINC01146	45940_at
HAUS4P1	
GORAB-AS1	
GAPDHP58	
HSD3B1	43433_r_at
HSD3B1	43432_i_at
HSD3B1	
RNF139-DT	
RNF139-DT	50247_at
GAPDHP32	
HSD3BP3	
GAPDHP27	
ZFHX4-AS1	
HSD3BP4	
GAPDHP33	
LINC00622	
HSD3BP5	
ZNF697	
PDK2	
RNU6-1155P	
RN7SL143P	
GEMIN8P2	
RPL12P36	
HMGCS2	
RBL2	
LINC00968	
LINC00968	42160_at
SLC29A4	
	50916_at
REG4	
DNAJB6P3	
LINC02832	
RPL23P4	
SNORA70B	
RPS29P10	
ITK	
RNU6-1145P	
RIPK2-DT	
SDC1	
RPGRIP1L	
ELMO1	
ELMO1	42448_at
DRG1P1	
RNU7-113P	
SLC7A15P	
RNA5SP86	
RHOB	
NBPF7P	
PFN1P9	
NOTCH2P1	
RPL5P7	
ADAM30	
	57357_i_at
	57361_r_at
LINC01960	
RPSAP24	
VPS13B-DT	54501_at
VPS13B-DT	
C7	
OLA1	42330_at
OLA1	
SDAD1P1	
VIRMA-DT	45103_at
VIRMA-DT	
PHGDH	
THOC3	
THOC3	57089_at
ZNF252P	59062_at
ZNF252P	59065_g_at
ZNF252P	
SAMD14	
LINC01588	49870_at
LINC01588	
THOC3-AS1	
MIR124-2HG	47837_at
MIR124-2HG	44382_at
MIR124-2HG	46882_at
MIR124-2HG	
SIMC1	
MFSD12	
C2CD2L	
ARIH2	
ARIH2	56846_at
LINC01301	
LINC01301	52212_at
PPP1R9B	52900_at
PPP1R9B	
RN7SL65P	
LRRC2P1	
LINC01269	
HNRNPA1P39	
LINC01305	
CLDN4	
SP9	
SAMD4A-AS1	
CIR1	43417_r_at
CIR1	
LINC02301	
OR9A4	
GIMAP5	
COL1A1	
LINC01607	
DCTN6-DT	
TCL6	
TCL6	59243_at
TCL6	56109_at
TCL6	45852_at
TCL6	47523_at
YTHDF3-DT	
LRRD1	
SCRN3	
ATXN7L1	
BRCC3P1	
LINC01151	
KIAA1191	
LINC00861	
ASAH1-AS1	
MAP3K9-DT	
TUBB3	
BAALC-AS1	
LINC02325	
RPA3P1	
RNU6-5P	
	47755_at
FAM83A-AS1	
	50477_at
PRMT5-DT	
	49846_at
HINFP	
SCARNA11	
YAF2	47089_at
YAF2	
LINC00639	
LANCL2	44732_at
LANCL2	44731_at
LANCL2	
ARL10	56813_at
ARL10	
MIR1271	
NOP16	
HMG20B	
GIGYF2	
ADAT1	
LINC02249	
KMT2C	43120_at
KMT2C	
KMT2C	44939_at
RN7SL196P	
ARHGAP11B	
INSRR	
HIGD2A	
ABCG4	
LINC02328	
LINC02328	42373_at
RN7SL346P	
CLTB	
TTLL13	
PVT1	
PVT1	46772_at
PVT1	48190_at
PVT1	45896_at
SUMO2P7	
ANAPC13	
PPHLN1	
PPHLN1	43918_at
RN7SL831P	
NDUFS5P2	
RPL7P9	
TMEM92	
DICER1-AS1	
RN7SKP270	
NGF-AS1	
LRRC47	
SNHG10	
RN7SL736P	
CNGB1	
FAF2	
SPPL2A	44149_at
SPPL2A	48405_at
SPPL2A	
MIR367	
MIR302D	
MIR302A	
TMEM92-AS1	
MIR302C	
MIR302B	
OSTCP4	
RN7SL574P	
AMOTL2	51846_at
AMOTL2	
XYLT2	44675_at
XYLT2	
GET1P1	
ARSJ	56743_r_at
ARSJ	44966_at
ARSJ	
GIPC3	
UNC5A	47437_at
UNC5A	
SH3TC1	
CCDC124	
TBCE	43787_at
NLRX1	
NLRX1	45878_at
HK3	
C19orf71	
LINC00239	
MRPL27	57227_at
MRPL27	
SRMP2	
FKBP8	
TRMT5	53466_at
TRMT5	
RNU6-398P	
EME1	
SLC38A6	
SLC41A3	46690_at
SLC41A3	
UIMC1	54987_at
UIMC1	
SMOC2	45314_at
SMOC2	
LRRC59	
LRRC59	44090_at
ST20	
RPL7P46	
RSPRY1	
RSPRY1	54842_at
RNA5SP396	
RHAG	
GCNT3	
SGCA	
GTF2A2	
DMP1	
ZNF346	58979_at
ZNF346	
LITAF	
SPP1	
PIGHP1	
RPS3AP6	
CCDC32	
CCDC32	44089_at
ZNF346-IT1	
FAM193B-DT	
PDZD3	
PDZD3	51559_at
TMED9	
TBC1D3P2	
GRIN2A	46626_at
GRIN2A	54354_at
GRIN2A	
SLC16A10	51026_at
SLC16A10	
LYZL2	
KXD1	
CNPY3	45819_at
SVIL2P	
USP32P4	
LINC02644	
DDX10P1	
ZNF518A	
TMEM30B	
EFCAB3	
SRP54-AS1	
B4GALT7	46447_at
B4GALT7	53076_at
KLHDC3	
BLNK	
MINCR	
FAM177A1	
RNU6-516P	
RPUSD2	
ST3GAL1-DT	
DENND3-AS1	
	51839_at
BAALC-AS2	
RNU7-52P	
RPS23P7	
KNL1	48268_at
KNL1	
MCPH1-AS1	46490_at
METTL2A	48730_s_at
METTL2A	44856_at
METTL2A	
OR1X5P	
NGDN	
RNU6-241P	
CICP20	
ZCRB1	46727_at
ZCRB1	
RNU6-326P	
IGFBP1	
N4BP3	50138_at
LINC01290	
RNU6-262P	
MCPH1-DT	
EMP2	56513_at
EMP2	
MCAM	
MRC2	
LACTB2-AS1	
RMND5B	49544_s_at
RMND5B	
UBA52	
UBA52	58604_s_at
MYB	
TOX-DT	
TOX-DT	42087_at
TMEM108	48231_at
TMEM108	
C16orf82	
ZNF319	
ZNF688	
SNHG6	
IGFBP3	
WFS1	
CENPN	57002_at
CENPN	51830_at
CENPN	
MIR7851	
RNU6-249P	
RN7SL376P	
RAD51-AS1	
IFFO1	AFFX-HUMGAPDH/M33197_3_st
IFFO1	AFFX-HUMGAPDH/M33197_M_st
IFFO1	
PKM	
VTA1P2	
SLC12A8	46337_at
SLC12A8	
IARS2P1	
SOX5P1	
CNBD1	
FTLP15	
TTC4P1	
DPY19L1P2	
RPL7AP78	
FKBP9	
GMCL2	
HNRNPAB	
CYRIB	44602_at
CYRIB	46693_at
CYRIB	
RNU6-446P	
MIR6756	
AFF1	
CNEP1R1	
GRK2	
TLK2	
CRLF1	
RNU6-388P	
NT5C3A	
PHYKPL	
REX1BD	51200_at
TMEM233	
ITPRIPL2	47487_at
ITPRIPL2	47969_at
OPA1	
FGF5	46070_r_at
FGF5	
RN7SKP197	
PRDM7	
PRKAB1	
TMEM59L	53003_at
TMEM59L	
ADH7	
PLEKHG4	45675_at
PLEKHG4	
RPS29P14	
RN7SL505P	
RNA5SP229	
RP9	
ANKRD13D	
CIT	
ZNF138	43313_at
ZNF138	
RN7SL155P	
ZNF69	
YIPF7	
ZNF700	
NPFFR2	
SEPHS1P1	
EEF1DP4	
FAM153A	
ZNF763	
GARIN1A	
DENND4B	
HTT	
ZNF433-AS1	
OTUD1	56169_at
KIAA1217	
KIAA1217	56739_at
IGHV4OR15-8	
IGHV1OR15-4	
LHFPL3	
MIR1268A	
RNA5SP464	
RNA5SP465	
RNA5SP466	
EIF4BP6	
LHFPL3-AS1	48468_s_at
LHFPL3-AS1	
ZNF788P	
ZNF20	
SSH3	51192_at
SSH3	
LHFPL3-AS2	
RN7SL8P	
RN7SL545P	
SLC25A40	47160_r_at
SLC25A40	
RSL24D1P8	
RNA5SP467	
ZNF625-ZNF20	
GNPTG	
GNPTG	58496_at
CRTC2	55619_at
CRTC2	
ZNF625	
VN2R19P	
RPS16P9	
KLC3	
RN7SL495P	
ODF3L1	
DBF4	
DNM1P35	
PPIAP47	
CCT6P2	
EEF1A1P13	
MIR4313	
GOLGA6EP	
RBBP4P1	
MIR4637	
OTULIN	55420_at
OTULIN	48317_at
OTULIN	50172_at
OTULIN	
RN7SL319P	
DNM1P49	
RNU6-1232P	
EEF1B2P2	
UBE2Q2	
LINC02219	42683_at
NHP2	
PPP1R13L	55079_at
PPP1R13L	
RAD9A	
MIR6737	
	42098_at
ACSM2B	
HAVCR2	
SRI	50405_at
SRI	
CREB3L4	
FAM153CP	
SHC1P2	
SLC4A1	
MIR6752	
PITPNM1	
RN7SL510P	
FBXO22	
FBXO22	57696_at
FBXO22	57694_at
SRI-AS1	
POLR1G	
STEAP4	48492_at
STEAP4	
EEF1B2P7	
ERCC2	
KCNJ13	
KLHL5	
NGEF	45561_at
NGEF	52384_s_at
NGEF	
ADAM22	42244_at
ADAM22	
JTB	
NRG4	
ACSM5P1	
ACSM3	
ADH5	
RAB13	
RN7SL507P	
RUNDC3A-AS1	
RNU6-453P	
NEU2	
RUNDC3A	56861_at
RUNDC3A	
H3P6	
CHRNA1	
RPS27	
CDK2AP2	
THUMPD1	
RNU6-179P	
RPS7P2	
MIR5698	
C1orf52	43965_at
C1orf52	
NUP35P1	
MIR603	
RPL23P11	
LINC02629	
ETFA	
PARD3	46674_at
PARD3	45386_at
PARD3	
BCL10-AS1	
RNU6-944P	
CABP2	
REXO5	
SLC25A39	45255_at
SLC25A39	44864_g_at
SLC25A39	44863_at
SLC25A39	
CEP104	
RCHY1	
ARL5A	
ARL5A	59654_at
ARL5A	42081_at
ARL5A	49315_at
ARL5A	56593_at
GSTP1	
MIR1178	
RPL35AP30	
MLF2	
NPLP1	
NDUFV1-DT	
DHX57	
NDUFV1	
ACSM1	
ASS1P2	
RNU6-851P	
RN7SL96P	
SOS1-IT1	58423_at
RNU6-198P	
HSPE1P13	
ZNF649-AS1	
FNBP1P1	
BOLA3	
ZNF649	
GRN	
ABAT	
MOB1A	
ZNF613	
ZNF613	43088_at
PHB2	
MTHFD2	
PIK3R1	
PIK3R1	55623_at
PIK3R1	44015_at
ZNF350	57495_at
ZNF350	
C4orf54	46508_at
UGT2B17	
DFFB	
DNM2	
NUDT8	
TACC3	
TACC3	52238_s_at
TACC3	52239_r_at
ACY3	
RPL37P2	
UNC93B5	49533_at
NFYB	52749_at
NFYB	
OR7E145P	
OR7E11P	
EVA1CP4	
SLC22A6	
FAM171A2	
RNA5SP370	
LINC02385	
RPL18AP3	
EID3	
RNFT2	
RNFT2	48460_at
USP37	50338_g_at
USP37	50336_at
USP37	
RPL7L1P5	
OR13Z1P	
ITGA2B	
OR13Z2P	
OR13Z3P	
ACP6	55780_at
ACP6	58307_at
ACP6	
OR1M1	
OR7G1	
OR7G15P	
RN7SL743P	
OR7G3	
RNU7-63P	
ZNF317	
TMEM186	
HMGA2	
CXCL13	
CARHSP1	45471_s_at
CARHSP1	46691_at
CARHSP1	
TRIML2	
SLC22A8	45884_at
SLC22A8	
RN7SL258P	
OR7D2	
ELOCP29	
OR7E16P	
OR7E25P	
OR7D4	
CIC	
RN7SL654P	
C1orf21-DT	
	41905_at
C1orf21	
GOLGA8S	
PRKG2	
CNOT2	
GOLGA8A	
GSAP	
TUBAP7	
RPL29P22	
CCND2P1	
SLC22A9	59120_at
GPR156	
KCNAB1	
TRIM5	52785_at
TRIM5	
	46281_at
ADGRL3	45842_at
ADGRL3	
CARHSP1-DT	
USP7-AS1	44334_g_at
USP7-AS1	44333_at
RNU6-430P	
MRPL28	
NOP10	
RN7SKP38	
CNOT9	
CPLX2	56227_at
CPLX2	
MEIS2	
PLEKHF1	
PLEKHF1	46146_at
GCNT1P5	
OR7A17	
PTPN12	
OR7A18P	
DMPK	
MRPL57P1	
HSPA6	
RPS23P10	
HSPA7	
RPS23P9	
RPL31P11	
PROK1	
FAM153B	
FAM153B	47204_at
PGAP6	
CYMP	57316_at
CYMP-AS1	
KCNA10	
ARFIP2	42763_at
ARFIP2	
NRBF2P3	
OR11I1P	
KCNA2	
KCNA2	55937_at
RNU6-136P	
PLCD4	47502_at
PLCD4	
NWD1	
LINC02774	
RN7SL148P	
RUSC1-AS1	
NME4	
MIR555	
RNU6-106P	
ASH1L-IT1	
RNU6-1297P	
POU5F1P4	
DAP3P1	
PWWP2A	
PWWP2A	49286_s_at
PWWP2A	43115_at
FDPS	
TIMM10B	45814_at
TIMM10B	45813_at
TIMM10B	
PTCD2	57649_at
PTCD2	
ELOBP4	
RPL37P18	
RPS12P16	
PARD3-DT	
SS18L2P1	
TPP1	
CGGBP1	57717_at
CGGBP1	
RNU6-847P	
RNU6-193P	
PRDX2P2	
ANKRD30A	
BCS1L	
FERD3L	
CYREN	
CYREN	58639_g_at
CYREN	58637_at
CYREN	55399_at
ZNF654	
FAM245B	
RNU6ATAC6P	
AGAP13P	56553_f_at
FAM21EP	47294_at
FAM21EP	
SCN5A	
CNNM1	49882_at
CNNM1	
VAMP1	
RNF14P4	
TMEM140	
	46526_at
SIN3B	
MIR378J	
WDR91	51081_at
WDR91	
GOT1	
GPSM2	47811_at
GPSM2	
AFAP1L2	
HNRNPA1	
YWHAEP7	59263_at
RNU6-489P	
ERAL1	
MT1G	
YBX1P5	
ZNF366	
DAPK2	
TLE7	
LINC02056	
RNF25	47601_at
RNF25	
GPX3	
ZNF19	
ZNF19	53695_at
MIR6509	
SLC23A4P	
TMEM106B	
F2RL3	
RN7SL384P	
MIR451A	
TNIP1	
MIR451B	
RPL5P25	
MIR144	
MIR4732	
FLOT2	
FLOT2	52561_s_at
OPTN	
SNURF	
CPAMD8	
STK36	44118_at
STK36	
PAK6	
PAK6	59704_at
SSBL5P	
TAS2R2P	
CHST4	
OR2A3P	
OR2AO1P	
OR2A42	
OR2A20P	
RNU6-1061P	
TAT-AS1	
TAT	
ARHGEF35-AS1	
RN7SL835P	
RN7SL823P	
HAUS8	52841_at
HAUS8	
ARHGEF34P	
OR2A9P	
OR2A1-AS1	
MARVELD3	
MARVELD3	47447_at
RNU6-145P	
MIR4450	
MIR548AH	
PHLPP2	
SGMS2	
SGMS2	47772_at
SGMS2	50148_r_at
OR2A1	
RN7SKP247	
DYNLT4	
RNU1-114P	
RNVU1-17	
RNVU1-23	
RNVU1-18	
FAM91A3P	
LINC02591	
RNU1-143P	
PDE4DIPP3	
KIAA1109	
KIAA1109	56717_r_at
DHRS13	52561_s_at
DHRS13	
FCGR1CP	
H2BP2	
RPL22P5	
SRGAP2D	
IGKV1OR1-1	
SNRPGP5	
BTBD7P1	
RPL36AP36	
MCM10	
KCNK2	
OR10A4	
FADS2	
CBARP-DT	
ATP5F1D	45383_at
ATP5F1D	
IRAIN	
VPS13C-DT	
TTLL4	
C2CD4A	
PHF12	
NPM1P47	
C2CD4B	
PPIAP83	
RNU6ATAC40P	
RNU6-208P	
OR2A25	
SNORA70D	
OR2A41P	
OR2A12	
GOLGA2P11	
AP1G1	58911_at
AP1G1	51942_at
AP1G1	
OR2A15P	
OR2A13P	
RBM33-DT	
RBM33-DT	46054_at
MIR8067	
MIR1272	
PIF1	56994_at
PIF1	
RBM33	
RBM33	54848_at
RBM33	44741_at
SCN1B	
RO60	
RNU6-6P	
UCMA	46501_at
TRMT112	
SHH	59360_at
SHH	
SHISA7	46614_at
SHISA7	
PHYH	
KICS2	
KICS2	47871_at
ZNF180	52490_at
ZNF180	
CYP27A1	
RNU6-1009P	
RNU5A-7P	
CREBZF	56907_at
CREBZF	47748_at
CREBZF	
C12orf56	
LINC00244	
RNF32	55556_at
RNF32	47335_at
RNF32	
RNF32	50102_at
PLEKHO2	
OR4D10	
NCR3LG1	46881_at
NCR3LG1	43752_at
NCR3LG1	
FDXR	
SDHCP4	
MIR9500	
RPL23AP31	
ZBTB16	
MIR4439	
DIRC1	
ANKDD1A	
NFU1	48529_at
NFU1	
OOEPP2	
ATP6V1E1P3	
XPOT	
RBISP1	
PNMA8C	
ZNF438	
ZNF438	49935_at
ZNF438	43398_at
USH1C	
FXYD3	
RNA5SP302	
SUV39H2	
GOLGA8K	
CASQ2	
RN7SL604P	
SNORA36C	
RPL36AP16	
B3GALNT1P1	
SYT6	45002_at
SYT6	58188_s_at
SYT6	
RNF32-AS1	
ZNF142	42797_at
ZNF142	
RASSF3-DT	
LMBR1	46057_at
LMBR1	
LMBR1	48269_at
LMBR1	56376_at
MIR548Z	
MIR548C	
ULK4P1	
	50396_at
MEIG1	
DCTN2	
ASB9P1	
OR7E110P	
CHASERR	48589_s_at
CHASERR	48590_r_at
CHASERR	
OR7E26P	
OR7E115P	
DCLRE1CP1	
DCLRE1C	
DCLRE1C	44030_at
DCLRE1C	59248_at
TSACC	
CHD2	
CACNB4	55984_at
CACNB4	
TP63	
CFAP57	
OR7E103P	
UNC93B4	
OR7E99P	
OR7E43P	
OTOP1	
OLFM2	47970_at
OLFM2	
TMEM128	
ZBTB49	55460_at
ZBTB49	
OTOG	
RNU4-31P	
NOM1	47911_at
NOM1	53540_at
NOM1	
FADS6	
USH1G	
MNX1	
STX18	
OTOP2	
EBNA1BP2	
DIABLO	
C19orf85	
SHC2	
MNX1-AS2	
MNX1-AS1	
OTOP3	
RPS27AP12	
SNORD71	
GCK	
OLFML1	
HID1	48120_at
HID1	
WARS2	49539_at
WARS2	
PHB1P21	
THSD8	
MEX3D	
PACC1	
PPFIBP2	
CERS1	
CERS1	50096_at
FAM76A	
RNA5SP427	
HID1-AS1	
CDR2L	47060_at
SLC6A2	
CGB8	
MRPL58	
STX18-IT1	
ZNF415	
RPS7P15	
RNU6-362P	
ATP5PD	
NSG1	
RN7SL573P	
RPL32P17	
OR1D2	
C7orf33	
NACA2	
INTS2	
EZH2	
USP5	
GLRX2	45690_at
KCNA7	
LINC02260	
KIT	
CYP4F11	
USP33	
PDGFRL2P	
MIR3175	
CCDC69	
RGMA	50223_at
RGMA	
VN1R1	
RNU7-20P	
LMTK3	
RN7SL569P	
PTPRB	
SETP3	
SEPTIN4-AS1	44167_r_at
SEPTIN4-AS1	
RNY4	
RNY3	
RNY1	
GHET1	
RNU6-650P	
COX6B1P1	
MTMR4	
KCNH2	
GM2A	
SLC36A3	
MASP1	
MASP1	48332_at
MAN2B2	
CGB3	
YBX2P2	
BNIP2	
MIER2	44822_s_at
MIER2	
SLC36A2	
ZNF266	
CCDC146	
BRIP1	55362_at
BRIP1	
BRIP1	42109_at
HDDC3	55738_at
HDDC3	
ATP6V1G1P5	
SLC36A1	
LINC02482	
LINC02482	47468_at
CYB5R2	56291_at
CYB5R2	
S100P	
RNU6-678P	
UNC45A	
UNC45A	51115_at
RNA5SP140	
TF	
TF	55329_at
RNF225	
MRFAP1L1	
BLOC1S4	
KIAA0232	
SMARCA4	
MIR4650-2	
RN7SL377P	
RN7SL625P	
NSUN5P2	
CES1P2	
LINC02481	
C4orf48	
RPL6P12	
	57250_at
PPIAP50	
TRIM74	
PUM1	
NEK1	
CLEC3A	
CLEC3A	43335_at
STAG3L3	
KRT8P22	
RNA5SP197	
SLCO2A1	
PDLIM7	
WWOX	
PMS2P7	
PMS2P8	
PMS2P14	
PMS2P6	
PHB1P5	
STAG3L2	
OR3A1	
OR10AB1P	
OR3A4P	
OR5P4P	
HPF1	52120_at
HPF1	
OR5P1P	
OR1AC1P	
BUD13	
OR1E1	
OR3A3	
OR1E2	
	47044_at
SPATA22	47044_at
SPATA22	
GPX1	
DDX60L	
PMS2P5	
H3P13	
PHB1P6	
PEX5L-AS1	
PEX5L-AS2	
RCCD1-AS1	
BUD13-DT	
PMS2P13	
RCCD1	58245_at
RCCD1	58007_at
RCCD1	
ZPR1	
UQCRHP4	
PMS2P10	
MDFIC2	
PMS2P2	
CPB1	
FAS	
FAS	48625_at
ZNF853	
ZNF316	
ZNF12	49894_at
ZNF12	54045_at
ZNF12	
PRC1	45799_at
PRC1	
PMS2CL	
WWOX-AS1	
LSM3P5	
SPDYE20P	
UGT2A3P7	
ABHD11	54850_at
ABHD11	
ASPA	
UGT2A2	
AGTR1	
RPS3P7	
CCDC158	
TTC23L-AS1	
RPL21P54	
RAD1	50930_at
RAD1	
FLNB-AS1	
ALOX12	
DNASE1L3	
	53240_at
	45586_at
RNA5SP431	
BRIX1	
BRIX1	51968_at
TIGD2	54423_at
	47651_at
ERCC4	
RNU6-907P	
RNASEK	
RBPJ	
APOA5	
MUC3A	
ABHD6	44460_r_at
ABHD6	45288_at
ABHD6	
APOA4	
	45799_at
RNASEK-C17orf49	
PRC1-AS1	
APOC3	
MUC17	
C17orf49	
TMEM198	
CENPH	
VPS33B	44111_at
VPS33B	
RPS26P52	
RPP14	54665_at
RPP14	
LINC02186	
ITPRIPL1	
	43258_at
TVP23CP2	46234_at
APOA1	
CCDC74A	
RN7SKP54	
TRIM56	50205_at
TRIM56	
NHP2P2	
RPL27AP5	
PXK	
PXK	54948_at
PXK	45051_at
HOXA1	
MIR497HG	
GCNT4	
MIR195	
MIR497	
BCL6B	43009_at
BCL6B	
ANKRD31	55342_at
HOTAIRM1	
HOXA2	
HOXA-AS2	57832_s_at
HOXA-AS2	
APOA1-AS	
SIK3	
POC5	44666_at
POC5	
SLC16A13	
HOXA4	
TNFRSF25	
CLEC10A	
HOXA-AS3	
HOXA5	
HOXA6	
POTEJ	
HOXA7	
HOXA9	
TBC1D8	
HOXA10-AS	
MIR196B	
HOXA11	
HOXA11-AS	
RPL7AP64	
ASGR1	
CD27	
VPS33B-DT	
HOXA13	47826_at
PIANP	45595_at
PIANP	
HOTTIP	
FBXO41	44040_at
FBXO41	
SV2B	
SV2B	44874_at
SV2B	43866_at
EVX1-AS	
EVX1	
PPL	
C4orf3	44749_at
GTF2IP4	
FABP2	
RNU6-680P	
SLC25A5P9	
ATP5MC3	
BIN2P2	
KLHL2P1	
NCF1B	
SAP18P1	
RNU4-33P	
SV2C-AS1	
FRS2	
FRS2	50853_at
SV2C	59550_at
SV2C	
USP53	
USP53	58003_at
GTF2IRD2P1	
UBE2Q2P12	
GOLGA6L5P	
PTMA	
POM121B	
DLG4	
NSUN5	
UBE2Q2P1	
IL2RA	
LINC00933	
RNA5SP186	
RAP1BL	
SEC14L5	
HMGN2P4	
PDCD5P2	
RFC1	
IQGAP2	
IQGAP2	47188_at
ZSCAN2	
RPL7AP77	
TRIM50	
ALG1	
RPL32P23	
RBM17	49221_s_at
RBM17	56356_at
RBM17	
RNY4P6	
OR56A3	
OR51M1	
FKBP6	
OR51I2	
BSCL2	
EGLN1P1	
WDR73	
NRP2	
NRP2	43463_at
NRP2	58873_at
NRP2	53983_at
PFKFB3	56246_at
PFKFB3	
CCDC78	
RERGL	
RNU6-1080P	
COL25A1	
HMGN2P11	
HNRNPA1P8	
HSPA8P16	
SEMA3D	
SLC2A14	52658_at
SLC2A14	
OR52K2	
OR52K1	
OR52M2P	
CCDC87	
CCS	
GTF2I-AS1	
PHB1P15	
CASTOR2	45791_at
CASTOR2	
SLC5A9	
RCC1L	
RCC1L	52596_f_at
NMB	
RASGEF1B	
LINC00923	
ERN2	
LINC00924	
ADAMTS7P4	
RNU4-39P	
RBM14	
LINC02248	
FZD9	
SPDYE19P	
TMC3-AS1	
TMC3-AS1	48249_at
RBAK	
RBAK	46673_at
RBAK	46259_r_at
ABCB5	44469_r_at
ABCB5	
ABCB5	46437_at
MIR9-3HG	
SCFD2	52180_at
SCFD2	46910_at
SCFD2	
RBM14-RBM4	
S100Z	
RCOR3	
RNU6ATAC36P	
CRHBP	
ARAP2	
RBM4	53555_r_at
RBM4	
RBM4	45682_at
CHP2	58951_at
PDHB	
PRKCB	
PRKCB	54060_at
AGGF1	
AGGF1	46261_at
RBM4B	
RN7SKP78	
MIR3155A	
MIR3155B	
SDCBPP1	
PALD1	
BAZ2A	
RN7SL12P	
C1QBPP2	
FTLP6	
ZBED3	
RNU6-874P	
ZNF123P	
ARHGAP32	
SNORA47	
ZBED3-AS1	
CFAP276	
PEX5L	43322_at
PEX5L	51067_at
PEX5L	
MIR1273H	
DNPEP	
LINC02194	
CACNG3	
RNU7-24P	
RUNX3	
AMBN	
RBBP6	
RBBP6	49261_i_at
RBBP6	49262_r_at
RBBP6	49258_at
RBBP6	46541_at
ZCCHC17	45815_at
ZCCHC17	
ATP6V0E2	
CATSPER2P1	
HMGB1P35	
PDE8B	
LETR1	
ATP2B1	
SEMA4G	45503_at
SEMA4G	58384_at
SEMA4G	
TAX1BP1	
GRSF1	
TMEM202-AS1	
EFL1P1	
DPH6-DT	
ANO5	
ANO5	51030_at
	48237_at
C16orf72	45560_s_at
C16orf72	46224_at
C16orf72	56538_at
C16orf72	44341_at
	56538_at
	44341_at
RPL21P119	
RNU6-1231P	
PMM2	
CYP17A1	
CLNK	
LINC01580	
POGK	
POGK	53823_at
AMIGO2	
CLEC4C	
GJD2-DT	
NEXN	
ANKRD34C-AS1	
PUM2	
PFN1P11	
PTGES3P4	
BORCS7	
NR2F2-AS1	
NR2F2-AS1	41978_at
ADH4	
BORCS7-ASMT	
AS3MT	
PPFIA2	
GRM3	
NUDT21	
DRAIC	
ACADVL	
RPL22P17	
NT5C2	48978_at
NT5C2	
ANKRD17	43170_at
ANKRD17	58273_at
ANKRD17	
	50398_at
BBS2	50398_at
BBS2	
PAQR6	
OR52M1	
UNC5B	
C11orf40	
RNA5SP149	
GAPDHP36	
OR5M13P	
RALBP1P1	
OR5M1	
OR5AM1P	
OR5M12P	
OR5AP1P	
NDUFB5	
OR51F2	
OR1S1	
OR8B3	
OR8B2	
UNC5B-AS1	
OR10A2	
OR5A1	
SLC29A3	
OR51G2	
OR51A7	
OR52E4	
ART2BP	
ART2P	
LINC01537	
PDE2A-AS2	
KCNJ11	
NFKB2	
OR6A2	
OR51D1	
OR51E1	
SP140L	
OR2AG2	
ALDH7A1P1	
OR10G8	
WDR41	
WDR41	44721_at
WDR41	43657_at
WDR41	55266_at
AIP	
SRP14-DT	
OR51A4	
NADSYN1	
LINC02694	
	45855_at
USP13	45855_at
USP13	
RGL1	
TNPO3	46147_at
TNPO3	
C2orf15	
