hgnc_symbol	affy_hc_g110
IGKV4-1	
ETHE1	
GMCL1	
CAPN9	
RAD54L2	
RPL23AP92	
SNRNP27	
PAMR1	
LINC02506	
TMEM248	
THAP11	
RNA5SP79	
C1orf198	
ZNF575	
EDC4	
MXD1	1774_at
MXD1	
MIR3945HG	
DHX34	
PCBP2-OT1	
RN7SL43P	
MAP3K12	520_at
MAP3K12	
MIR4650-1	
JAZF1	
RN7SL837P	
LINC01094	
TASOR	
IFI44	
RNU6-979P	
JAZF1-AS1	
RN7SL470P	
PCBP1	
MEIS3	
PPIAP80	
SBDS	
MRPL36P1	
AHI1-DT	
C2orf42	
TDRD10	
KLF3-AS1	
TARBP2	
CHRDL2	
UBE2Q1	
SPDYE2	
MIR1285-2	
RPL39P15	
RPS26P20	
CAHM	
DCAF17	
SPDYE12	
TAGAP-AS1	
GPR142	
KIAA0087	
NRN1L	
KSR1	1716_at
KSR1	
LINC01091	
GRK7	
PSKH1	
SNX10	
LINC01010	
SLC6A6	
CTRL	
CTRL	386_g_at
CTRL	385_at
DAP3P2	
RPS15P4	
UBE2Q1-AS1	
CYBRD1	
	386_g_at
	385_at
	384_at
PSMB10	384_at
ADAR	
C2orf74	
LINC00499	
CSNK1D	
CSNK1D	493_at
SLC8A2	
LDHAL6A	
SPDYE7P	
STAMBP	
LINC01093	
STARD3NL	
LCAT	
OSTN	
KPTN	
TRIM3	
ANKRD28	
STXBP5-AS1	
ATF7-NPFF	
ATF7	
SLC12A4	
NAPA	
STIM2-AS1	
TRGC2	
TRGJ2	
TENM3-AS1	
TRGJP2	
TRGJ1	
TRGJP	
TRGJP1	
TRGV11	
TRGVB	
SELENOH	
TRGV10	
TRGV9	
TRGVA	
TRGV8	
TRGV7	
TRGV6	
MDK	577_at
TRGV5P	
TRGV5	
STX18-AS1	
TRGV4	
TRGV3	
TRGV2	
TRGV1	
TRGC1	
ITPRID1	
CYTH1	
ATP5MC2	
LINC02232	
ZNF541	
HHIP-AS1	
LINC01088	
RASSF9	
CLASP2	
HULC	
NTS	
XRCC2	1300_at
XRCC2	
NOP14-AS1	
RN7SL322P	
GGN	
ATP5PBP3	
RN7SL845P	
RNU6-1091P	
FIGNL1	
PPM1K-DT	
SPRED3	
SCYL1	
UBE2D3-AS1	
UBA6-DT	
ZNF600	
FGD4	
DDC	
UGDH-AS1	
ZNF320	
SEC24B-AS1	
EPN2	
SCOC-AS1	
CYP2U1-AS1	
NFILZ	
NKPD1	
PPIAP59	
LINC00989	
NENFP1	
DPEP3	
KLK5	
TEX38	
EFCAB14-AS1	
EFCAB14	
H2AZ1-DT	
DPEP2	
LINC02447	
HAND2-AS1	
KLK6	
GMDS-DT	
DUS2	
PSEN2	
SLC35G3	
MSANTD4	
RUNDC1	
KLK7	
EFCAB5	
PHLDB1	
BRI3P2	
IRAG2	
SAMD4B	
DDC-AS1	
IKZF1	834_at
IKZF1	
LINC02532	
FCRLA	
GPR108	
UBBP4	
PICART1	
LRRC37A11P	
RN7SL466P	
DUSP12	
PITPNA-AS1	
CCDC144NL-AS1	
FILIP1L	
KARS1P3	
DPEP2NB	
NPIPA2	
COPG1	
TRAF5	
TRAF5	1328_at
SP2-AS1	
AKAP1-DT	
BTN2A3P	
C1QTNF1-AS1	
ACVR1C	
SNHG8	
SUZ12P1	
UFL1-AS1	
SAP30-DT	
LINC02517	
CARD11	
ILRUN-AS1	
SNX25P1	
ARPC3P2	
ZNF204P	
SLC30A1	
TANC2	
MIR6826	
HMCES	
LINC01693	
TYW1B	
EPHA5-AS1	
ACVR1	
DSP-AS1	
MIR302CHG	
NPFF	
FDPSP8	
RPS15AP32	
TMED11P	
RD3	
CMAHP	
CFAP73	
WNT11	2030_at
WNT11	
ATF6	338_at
ATF6	
DDX54	
CTBP1	
MIR3179-1	
ZFPM1	
SIGLEC14	
WBP1LP2	
BANF1P5	
SLC26A4	
RFPL4A	
MIR5189	
ZFPM1-AS1	
OVOL3	
FOLR2	
ZC3H18	
GPR42	
CBARP	
MIR6787	
CENPX	
LINC03002	
LINC02941	
H1-10	319_g_at
H1-10	318_at
H1-10-AS1	
IER3-AS1	
ZNF888	
AFDN-DT	
CBLL1	
NUP210P3	
MIR7106	
SNORA7B	
EFCAB12	
RITA1	
TRDN-AS1	
IL17C	
P2RX3	
CYBA	
IQCD	
FARS2-AS1	
MBD4	
MAP3K5-AS2	
DTX1	
TRAF3IP2-AS1	
SLC26A3	928_at
SLC26A3	
LRRC45	
DLSTP1	
INPPL1	
RABGGTB	781_at
RABGGTB	
SCAT8	
VNN3P	
TFCP2	
FAM98C	
MTNR1A	
MVD	
RNY1P14	
TBC1D9	
RAC3	
RNU6-436P	
HOXD13	
SH2B2	
HOXD12	
HOXD11	
HOXD10	414_at
SPC24	
POLD2	1470_at
POLD2	
RHO	
ADGRB3-DT	
PHB1P19	
HOXD-AS2	
HOXD9	413_at
RNU4-54P	
RNA5SP355	
H1-8	
HOXD8	
SNORD45C	
DCXR	
SNORD45A	
CCDC91	
SNORD45B	
MSH4	
PLXND1	
MAP3K7	
KLKP1	
SNAI3	
MIR10B	
HOXD4	
KLK4	
HAGLR	
RNF166	
CD44	
CD44	2036_s_at
CD44	1126_s_at
CD44	1125_s_at
DENND1B	
CTU2	
HOXD1	
MIR7704	
RPSAP25	
HOXD3	
ZNF497-AS1	
SCGB1B2P	
EIF5B	
VSTM2B-DT	
OR6C3	
KRT3	
DACT3-AS1	
ZNF529-AS1	
KRT4	
RN7SL752P	
RAB11B-AS1	
LRGUK	
ZNF225-AS1	
CEP63	
PGLS-DT	
EEF1A1P32	
LINC01224	
KRT79	
FAM204BP	
CRB1	
PAK4	
AFF3	
KRT78	
SLC35B4	
MIR4722	
RPL7P41	
KRT18	
DCXR-DT	
CCDC57	
PVRIG	
KIF9	
MIR148A	
HNRNPA2B1	
RNU7-125P	
RNU1-88P	
PANDAR	
KRT8	
LAP3P2	
CPNE5	
SLC25A11	
MPL	
LONRF2	
CARMIL2	
CYCSP7	
CHST10	
RNF167	
TAB2-AS1	
CDC20	
RN7SL234P	
FABP12P1	
SUMO4	
ZC3H12D	
RNU7-3P	
TAB2	
OR6C74	
ABCC9	
CORO1A	
ECHDC1	
RNA5SP145	
GPR171	
P2RY14	
RALBP1P2	
ELOVL1	
TNS1-AS1	
SETP11	
TUBA4A	
GPR87	
PFN1	
P2RY13	
P2RY12	
MRPL42P6	
ENO3	
MIR5186	
IGSF10	
DNAJB2	
CCDC12	
TOPAZ1	
TCAIM	
MIR6734	
MED8	
ZNF276	
MED8-AS1	
ASNSD1	
AMPD2	
ASDURF	
OSGEPL1	
MYBPC3	
CDT1	
SPAG7	
ANKS1B	
OSGEPL1-AS1	
ORMDL1	
	1254_at
	1255_g_at
GUCA1ANB	
GUCA1A	1254_at
GUCA1A	1255_g_at
APRT	
CAMTA2	
C3orf86	
MIR548AQ	
TRA2B	140_s_at
TRA2B	
ANKAR	
MIR8061	
VN1R105P	
RNU6-512P	
MIR128-1	
UBXN4	
GALNS	
NMRAL2P	
MYO7A	
ASPM	
FOXP1-AS1	
MIR1284	
FOXP1-IT1	
LCT	
MITF	
LCT-AS1	
R3HDM1	
ZNF786	
CBFA2T3	
ZNF425	
RN7SL521P	
PDIA4	
MIR6864	
MIR6865	
CAMTA2-AS1	
KIF1C	
FCF1P7	
PTN	234_s_at
MIR4677	
FABP7P1	
AKT3-IT1	
PIK3CG	
KIF1C-AS1	
SLC52A1	
TRAPPC2L	
ZFP3-DT	
ZFP3	
USP6	1613_s_at
USP6	1614_s_at
USP6	
AIMP2	
SNORA80D	
ANKRD61	
FANCA	
CFTR	
OR6B3	
IRS1	850_r_at
IRS1	872_i_at
IRS1	851_s_at
IRS1	
RHBDD1	
COL4A3	
RPS4XP1	
TCHP	
HPX	
INCA1	
RARRES1	1042_at
RARRES1	
ANKRD13A	
RNF213-AS1	
MFF-DT	
RN7SL7P	
SAMD9	
ENDOV	
MFSD1	
HEPACAM2	
NAT10	
IL21R-AS1	
MFF	
GTF3C1	
C1orf174	
IQGAP3	
IFT81	
SAMD9L	
PDCD5	
H4P1	
LINC00513	
MIR29A	
MIR29B1	
RNU6-1010P	
SEMA3E	
ANKRD27	
MIR4730	
NPTX1	
RPL35AP9	
RPL32P31	
GPR79	
RAD23BP2	
IQCJ	
NAXE	
RPL31P7	
CCDC40	
PMS2	2015_s_at
PMS2	526_s_at
PMS2	
LINC02823	
MIR3919	
IQCJ-SCHIP1-AS1	
RNU2-31P	
SCHIP1	
LINC02404	
GUCY2C	
TM4SF20	
CNTN5	
MIR5703	
AGFG1	
KATNIP	
HAPLN2	
MIR1268B	
GAA	
LINC01100	
GUCY2C-AS1	
H2AJ	
WBP11	
FOXP1	
SNORA68B	
RPS12P31	
RN7SL789P	
RGS9BP	
NUDT19	
BCAN-AS1	
TDRD12	
RNU6-159P	
BCAN	
RNU6-1241P	
C12orf60	
GFER	
ASXL2	
SMCO3	
ART4	
RNA5SP425	
EIF4BP5	
NDUFA5P11	
EIF4A3	
MGP	
MIR1910	
EMC8	
ERP27	
TPM3P7	
PTGES3P2	
NDUFB4P4	
KIF3C	
CARD14	
RNU1-103P	
NAV2	
SLC7A9	
ARHGDIB	1984_s_at
ARHGDIB	
COX4I1	
PDE6H	
IRF8	
LINC01489	
OR10P1	
UQCRHP2	
TRMT112P6	
RAB10	
ITGA7	
NES	
RNU6-942P	
RPS2P15	
EMP2P1	
SMARCE1P6	
MIR6774	
PPIL1P1	
LINC02132	
GAREM2	
RN7SKP22	
NLRP8	
CRABP2	1057_at
LINC01082	
LAT	
ARMC9	
NLRP5	
ISG20L2	
ZSCAN5B	
LIM2-AS1	
CEACAM18	
RNA5SP438	
METTL25B	
MIR5196	
FFAR1	
LINC01989	
CCL7	
C3	
CCL11	
CCL8	
CCL13	
MRPL24	
CCL1	
CCL2	874_at
CCL2	875_g_at
TSPAN10	
RSPH10B2	
HDGF	
NF1	940_g_at
NF1	961_at
NF1	1236_s_at
NF1	739_at
NF1	
LINC01766	
PRCC	
HAUS5-DT	
HAUS5	
MEFV	
SH2D2A	
ZNF722	
PDGFA	1109_s_at
PDGFA	
MIR4421	
MIR6500	
CFL1P2	
LINC01562	
RSPH10B	
RNF11	
TTC39A-AS1	
RPL30P11	
EPS15	
RBM42	
ATF7IP	
OCM2	1393_at
OCM2	
POLR2J2	1486_at
POLR2J2	
UPK3BL2	
CCDC201	
BRAF	1654_at
BRAF	
NSMCE1	
ETV2	
RNU6-877P	
RNU6-1281P	
CICP3	
NUCB2	
LINC01409	
FAM87B	
FAM41C	
COX6B1	
PLBD1	
TUBB8P11	
RNF223	
NSMCE1-DT	
C1orf159	
IL4R	
IL4R	404_at
UPK1A	
RN7SKP134	
CABP1-DT	
MLEC	
PANX1	
UPK1A-AS1	
PMIS2	
ACP5	677_s_at
ACP5	
TBC1D28	
UNC119B	
ARPC3P3	
GPR83	
MIR4700	
ACADS	
POMC	
DPP3	
LINC01987	
PHB1	
MIR8074	
SPPL3	
LINC01381	
KLK8	
COL4A4	
MRPS22	
CT66	
IL21R	
LINC01342	
AUTS2	
ARF1P2	
TTLL10-AS1	
CABP1	
TTC39A	
LINC01976	
ATXN7L3-AS1	
G6PC3	
NPIPB3	
MIR3680-1	
SLC7A5P2	
KMT2D	
MCRIP2	
ZNF594	
SCIMP	
LINC01214	
EIF2A	
WDR90	
TNRC6C	
LINC01880	
EGFR	
EGFR	1537_at
CICP10	
SEPTIN14P2	
RPL23AP88	
MIR6811	
COL6A3	
C11orf91	
CD59	
ZNF232	
TEX14	
RNU6-9	
MIR26A1	
VILL	
SIGLEC5	
FBXO3	
KRAS	1940_at
KRAS	
KLK15	
RHBDL1	
MRPL3	
RPL6	
STUB1-DT	
STUB1	
PROSER3	
RN7SL653P	
SAMD11	
RNU1-108P	
RNU1-52P	
RNVU1-34	
RNU6-518P	
MYO18A	
MFSD14A	
CGB1	1153_f_at
CGB1	1122_f_at
FBXO3-DT	
NTF4	
SASS6	
LINC02722	
LINC02721	
SHD	
OR5B12	
SNORA58	
OR51V1	
JMJD8	
AMPD3	
TMIGD2	
LRRC39	
BCL2L12P1	
MIR5704	
PSMC2P1	
RPL7P16	
CPNE4	
DBT	
PTPN11	
PTPN11	1871_g_at
PTPN11	1870_at
FSD1	
IRF5	
IRF5	477_at
IRF5	478_g_at
C12orf76	
CAPS2-AS1	
CCNG2P1	
WNT1	1853_at
RPL23AP90	
BRI3P1	
RTCA	
SETD1B	
TMPRSS9	
WDR24	
DES	
KMT5A	
MIR553	
BET1L	
BRDT	
FBXL16	
CEP83	
RHOT2	
GAS2	
R3HDM4	
SCN2A	
LINC00174	
LINC00174	2010_at
HNRNPA1P17	
VWA5B2	
RNF32-DT	
METTL7B	
KISS1R	
FBXO21	
NUDCD3	
H2AX	
TWF1P1	
APLNR	184_at
CRYBA1	
HTR3B	
IHO1	
NUFIP2	
RPL32P18	
GMIP	
RPL35AP35	
CAMK2B	
IFITM2	
IFITM2	411_i_at
IFITM2	676_g_at
MYH15	
ADAMTS20	
ANAPC15	
KCNK12	
MYL4	
MSH2-OT1	
VN1R18P	
FBXO11	
NPIPB13	
KHDRBS1	
MCM2	
BCLAF1P2	
ITGB3	
ITGB3	852_at
PALB2	
ATP13A1	
TMEM39B	
TUBA1C	
NOS1	1965_s_at
NOS1	
RNU7-186P	
EFCAB13	
CYLD-AS1	
MIR193BHG	
PODXL2	
LRRC51	
MIR193B	
MIR365A	
LINC02130	
ZNF101	
ABTB1	
MIR5585	
RNU4-48P	
KPNA6	
EIF2AK3	
ZNF14	
LPAR2	
RTN2	
UBC	1366_i_at
UBC	1367_f_at
ZP1	
KBTBD12	
SEBOX	
RSKR	
RNA5SP139	
RNU2-37P	
RUVBL1-AS1	
MGLL	
KDM2B	
ITM2BP1	
CCDC28B	
LGALS9	766_at
LGALS9	
HCLS1	
LINC01160	
DDX20	
PPM1N	
CERKL	
VASP	
RN7SL172P	
RNU4-62P	
IQCB1	
OPA3	
GPR4	
MIR330	
ZNF582	
RPL5	
ZNF846	
EAF2	
RN7SKP176	
GIT2	
SDR42E1	
NEUROD1	
HSD17B2	
SLC15A2	
GMPPA	
MTCYBP28	
DIPK1A	
MPHOSPH6	
NOS2P1	1967_f_at
NOS2P1	
JAK3	
JAK3	1547_at
JAK3	2005_s_at
JAK3	2007_g_at
JAK3	2006_at
SNORD21	
SNORA66	
RNU6-970P	
RN7SL692P	
RNU6-210P	
RN7SKP123	
MPHOSPH6-DT	
RN7SKP190	
ACTR3BP3	
MTF2	
PABPC1P13	
CPDP1	
ABCD1P3	
LGALS9DP	
FAM153DP	
LYRM9	
ABHD17AP7	
GP5	
HERC2P5	
TRIM60P16	
MYLK	
NOS2	1419_g_at
NOS2	1948_f_at
NOS2	1418_at
NOS2	
CICP28	
ZNF734P	
SEPTIN7P5	
PHKG1P2	
RPL18A	
SLC29A4P2	
IGHV2OR16-5	
TNRC18P2	
BCAP31P2	
MIR4283-2	
SLC6A10P	
CICP24	
GABPAP	
NMD3P1	
SLC25A1P3	
VN1R34P	
ARAFP1	
IGHV3OR16-15	
IGHV3OR16-6	
VN1R35P	
VN1R36P	
SP3	
CDK13	1793_at
CDK13	
IGHV1OR16-2	
SNORA68	
IGHV3OR16-10	
SLC5A5	
IGHV1OR16-4	
IGHV3OR16-8	
HERC2P8	
SH2D5	
NLRP12	
HDLBP	
RNU7-200P	
MIR1256	
RPS15AP6	
	1085_s_at
HSPE1P27	
ECE1	
PLCG2	
PLCG2	1085_s_at
BFSP2-AS1	
CDV3	
ZNF44	
KMT2E	
KCTD13	
SUZ12	
TOPBP1	
ANO2	
MIR4491	
SLX4	
POU2AF1	
RNA5SP437	
SH3GL1P1	
RNU2-60P	
RN7SKP142	
LINC01571	
WDR45BP1	
ECE1-AS1	
HNRNPA1L3	
ARGFXP2	
BCAR4	
SUSD4	
MIR34BHG	
MIR34B	
MIR34C	
SPINK8	
RSL1D1	
LAYN	
SHOX2	
ABCB9	
ATP13A5	
SIK2	
ROBO1	
RN7SKP273	
BTG4	
RNU4-57P	
CCDC185	
VOPP1-DT	
RNU1-74P	
CDC42P2	
TUBBP6	
LRRIQ3	
FKBP9P1	
HOATZ	
GSPT1	
RNU6-389P	
SUMO2P3	
CICP11	
PSPHP1	
RNU6-1126P	
SEPTIN14	
TMEM86A	
TNNI3K	
CICP12	
IGSF22	
PAXIP1-DT	
ZNF890P	
POT1-AS1	
IGSF22-AS1	
PTPN5	
IKZF2	
LRRC37B	
COX6CP1	
TNFRSF17	
LRRC53	
UBL5P4	
ERICH3	
RPS23P6	
LINC02587	
DNAH3	
GP6-AS1	
P2RX4	
C3orf49	
ERICH3-AS1	
OR5H15	
KCNMB2	
CRYZ	
SNX10-AS1	
LINC03007	
MRGPRX8P	
SRGAP3	
MRGPRX7P	
MRGPRX6P	
MRGPRX5P	
MRGPRX11P	
MRGPRX10P	
MRGPRX9P	
MRGPRX2	
PMS2P3	1875_f_at
PMS2P3	
MRGPRX1	
LINC02730	
JAM3	
RAP1GAP2	
SND1-DT	
ZNF815P	
PTH2R	
MMP15	1167_s_at
MMP15	1302_s_at
MMP15	
LINC03011	
LINC02848	
TYW3	
UGT1A3	
TRIB2	717_at
TRIB2	
KLRC2	
LINC03016	
KIFC3	
CDK6-AS1	
UGT1A8	
ZNF767P	
FPGT-TNNI3K	
MCCC1	
PTP4A2P2	
VPS26B	
UGT1A5	
CSAD	
DPY19L2P4	
ITGB8-AS1	
SEPTIN7-DT	
MICALL2-DT	
ABHD11-AS1	
OR6B2	
ASTL	
THYN1	
UGT1A7	
FAM185BP	
CASTOR3	
MAST3	
OR1G1	
TRPV1	
RAB6D	
BRWD1P1	
RNA5SP41	
RNA5S4	
RNA5S5	
RNA5S6	
RNA5S7	
RNA5S8	
RNA5S9	
RNA5S10	
RNA5S11	
RNA5S12	
RNA5S13	
RNA5S14	
RNA5S15	
POU6F2-AS1	
CCT6P1	
ACAD8	
OBSCN	
KMT2CP4	
IGKV2D-40	
IGKV1D-39	
IGKV2D-38	
IGKV1D-37	
IGKV2D-36	
IGKV1D-35	
IGKV3D-34	
IGKV1D-33	
IGKV1D-32	
IGKV3D-31	
LMO3	
IGKV2D-30	
IGKV2D-29	
IGKV2D-28	
IGKV1D-27	
IGKV2D-26	
IGKV3D-25	
IGKV2D-24	
TRG-AS1	
IGKV2D-23	
IGKV1D-22	
IGKV6D-21	
IGKV3D-20	
IGKV2D-19	
IGKV2D-18	
IGKV6D-41	
IGKV1D-17	
IGKV1D-16	
IGKV3D-15	
NAA50	
IGKV2D-14	
IGKV1D-13	
IGKV1D-12	
ATM	1862_at
ATM	1863_s_at
ATM	2000_at
ATM	2001_g_at
ATM	
SEC61G-DT	
IGKV3D-11	
IGKV2D-10	
IGKV1D-42	
IGKV1D-43	
GTF2IRD1P1	
CNTNAP5	
DPY19L2P1	
IGFL1P2	
CPNE9	
HIF3A	
USB1	
RABGEF1P1	
SNHG26	
TMBIM4	
NBEAL1	
PRR15-DT	
NPIPB11	
NKTR	
SULT1A1	
CTNS	
ACD	
RNU6-924P	
PPP5C	391_at
PPP5C	392_g_at
PPP5C	
LINC02981	
METTL8	
MUCL1	
SHPK	
GLB1L3	
CTNS-AS1	
TAX1BP3	
LARP4	
P2RX5-TAX1BP3	
LINC01445	
SELENOT	
EMC6	
WDR86-AS1	
P2RX5	
PPP1R1C	
LINC02178	
KMT2E-AS1	
NOD2	
SEPTIN7P2	
OR52E5	
ASPRV1	
SULT1C3	
CCDC8	
FAM90A27P	
IL37	
FAM90A28P	
ZNF781	
RASA2	
RASA2	1816_at
PHKB	
ZSCAN4	
FEM1A	
TICAM1	
PLIN3	
MAP3K2	
PLD1	
PLD1	177_at
SHANK2	
ARRDC5	
GARS1-DT	
UHRF1	
RABL2A	
RP9P	
ITGAE	1140_at
ITGAE	
MKLN1-AS	
AZGP1P1	
FAM131B-AS2	
TAFA1	
ELN-AS1	
UQCR11	
EGFR-AS1	
PRKAG2-AS1	
VEZT	
SELENOK	
TCF3	1373_at
TCF3	1374_g_at
TCF3	
HASPIN	
SCAP	
SOCS3	
RN7SL236P	
PGS1	
IZUMO1R	
NCOA1	
NCOA1	484_at
NCAPD3	
RPS3AP2	
PTX4	
TELO2	
RNVU1-30	
FAM91A2P	
PDE4DIPP7	
RNU1-68P	
PRKAR1B-AS1	
H3C13	
SNHG15	
H2BC19P	
H2BC20P	
H2AC20	
H2AC21	
BOLA1	
SV2A	
TMEM235	
SHISA5	
NEK4P2	
RNASEH1P2	
SLC12A9-AS1	
CCDC144A	
NSUN5P1	
CLCN7	
SF3B4	
FCGR1A	
AIMP1P2	
MAP2	183_at
MAP2	1972_s_at
MAP2	220_r_at
MAP2	219_i_at
MAP2	
RPL34P6	
GPR25	
MROH3P	
SBDSP1	
RNU6-704P	
CCDC174	
KIF21B	
PPP1R9A-AS1	
PSMG3-AS1	
TP53TG1	
RNU6-405P	
RN7SL620P	
UPF3AP1	
USP32P1	
USP32P1	1614_s_at
MIR4747	
RNU6-1223P	
FUT3	
PMS2P1	
PMS2P1	1763_at
PMS2P1	178_f_at
SRP68P1	
PHF7	
FAM106C	
NOS2P4	
RN7SL150P	
KRT16P6	
SUNO1	
WDR88	
KRT16P2	
KRT17P1	
KRT17P4	
LRP3	
CES4A	
MDM2	1859_s_at
MDM2	1880_at
MDM2	2008_s_at
MDM2	
COTL1P1	
SLC7A10	
LINC01974	
GOSR2-DT	
RNU6ATAC3P	
GOSR2	
WDR6	
CEBPA	
C2orf81	
CEBPA-DT	
RPS3AP50	
LINC01004	
AKR1B1P7	
FAM126B	
CEBPG	
LINC-PINT	
RPL21P131	
OAZ1	1315_at
FAHD1	
TMEM9	
NUDT16L1	
LITAFD	
PRSS41	
TP53TG3B	
STAG3L4	
TKT	
TP53TG3C	
PEAK3	
PROC	
LINGO3	
TP53TG3D	
PRODH2	
MAGI2-AS3	
TP53TG3E	
DHCR7	
NPIPB5	
PET100	
IGFN1	
STXBP2	
MIR4783	
IWS1	
ABHD14A	
PRSS53	
CACNA1S	
PMS2P4	1763_at
PMS2P4	
PMS2P4	1762_at
CHST13	
PABPN1L	
CIP2A	
LIMS2	
TP53TG3	
NPIPA8	
CPHXL2	
DOK4	
MIR5089	
RPRML	
LRRC37A17P	
PEPD	
RN7SL270P	
CRBN	
CDC27	
PDGFA-DT	
NFE4	
APTR	
PTPRN2-AS1	
FOXRED1	
MUC12-AS1	
COBL	
NEDD8P1	
SAMD13	
LINC02005	
NPIPB2	
LINC02047	
AKR1B1P2	
CNTN3	
TSPAN4	
TP53TG3F	
UOX	
NPIPB7	
RNA5SP75	
NQO1	
TMEM81	
NIPA2P2	
MTR	
RN7SL294P	
MIR4444-2	
HNRNPA3P6	
MYLKP1	
KRTAP4-3	
KRTAP4-2	
KRTAP4-1	
LEKR1	
KRTAP4-17P	
KRTAP9-1	
KRTAP9-8	
PPM1E	
OR6C1	
ACSM4	
ADPRH	
RAD51C	
NQO1-DT	
ACACB	
NOB1	
RNU6-1304P	
RPL7L1P2	
SRP9	
CICP17	
CYP3A7-CYP3A51P	
DNAH12	
LEFTY3P	
TMEM63A	
OR2AE1	
DUS4L-BCAP29	
NFAT5	
RNU6-288P	
ITIH3	
STRADA	
FAM187B	
FAM187B2P	
GPR17	
LEFTY1	
USF2	
TAF10	868_at
MIR6741	
LEFTY2	
ALMS1	
NDUFA3P3	
EPHX1	
TMEM216	
SLC26A4-AS1	
CBLL1-AS1	
NECAP1P1	
GPR141	
DENND2B	
EPDR1	
GPR141BP	
HDAC4	
TARDBP	
NME8	
POLR2H	1248_at
POLR2H	
HAMP	
MIR6133	
MAG	
POU6F1	104_at
POU6F1	
COX5BP3	
RPS3AP27	
EXOC4	
CNOT10	
EIF2S3B	1272_at
BLOC1S1	
CA5A	
CLEC1B	
SPEGNB	
SNRPEP5	
ID2	
H4-16	
LINC02182	
C12orf42	
BANP	
MBOAT2	
LSR	
SRM	241_g_at
SRM	240_at
SRM	
HMGB1P25	
KCNE4	
MST1	1047_s_at
MST1	
KIDINS220	
EXOSC10	
UTS2B	
RNA5SP428	
LINC00920	
MTOR-AS1	
STX2	
BEAN1	
RNU6-537P	
SYF2	
CEACAM7	397_at
USP7	
CEACAM5	
CEACAM5	1582_at
RSRP1	
RNU6-1077P	
RAN	
CEACAM6	
CEACAM3	
RHD	
HNRNPA1P52	
SNORA6	
LYPD4	
SNORA62	256_s_at
NFU1P1	
MOBP	
DMRTC2	
RPS19	
SBF2	
MED12L	
RIMBP2	
MIR6797	
ERFL	
RABAC1	
YIPF4	
BIRC6-AS1	
MIR558	
BIRC6-AS2	
TTC27	
ATP1A3	
MIR4765	
LINC00486	
BOLA2	
BOLA2-SMG1P6	
CCDC47	
RXYLT1	
SETD2	
NUTF2	
RXYLT1-AS1	
PABPC1P4	
KDM2B-DT	
RSL1D1-DT	
MORN3	
DDX42	
TMEM120B	
SMG1P5	
AFG3L1P	
RHOF	
ASCL3	
OR51F1	
LINC01089	
FTSJ3	
CD2BP2-DT	
CD79A	
HTR3C	
TMEM231P1	
HTR3C2P	
HTR3E-AS1	
HTR3E	
BCL2L12	
AGAP2	
RNA5SP350	
LINC02550	
RPS17P15	
C11orf53	
COLCA1	
PSMC5	
COLCA2	
RPS2P39	
ABCC6P1	
MIR26A2	
DDX10	
DDX10	831_at
BICDL1	
HSP90AA5P	
EIF2B5-DT	
ABCF3	
SMG1P1	
RAB35	
LINC01595	
DNASE2	1747_at
DNASE2	
RNF26	
C1QTNF5	
GCN1	
MFRP	
MIR7974	
RN7SL833P	
ELOF1	
TCAM1P	
RRN3P1	
CSH2	
USP2	
LINC02185	
ARHGEF1	
ARHGEF1	810_at
FOXC2-AS1	
LINC01569	
LINC01572	
GH2	308_f_at
GH2	309_f_at
SETD5	
LINC02192	
SMG1P3	
MIR4498	
THY1	
RPLP0	
ZNF385C	
ATP2A1-AS1	
CRNDE	
SMARCD2	455_at
SMARCD2	
THY1-AS1	
DUXAP5	
CCDC153	
MYEOV	
USP40	
IFITM9P	
LINC02956	
LINC02952	
LINC01488	
CCND1	2020_at
CCND1	2017_s_at
CCND1	
SNAI3-AS1	
LINC02195	
MAFTRR	
LTO1	
MMP25-AS1	
NEB	
RUSF1-DT	
ZFHX3-AS1	
LRRC29	
FGF19	
RNU6-1192P	
DNAJB6P5	
FGF4	1408_at
FGF4	1730_s_at
FGF4	
SETP16	
CXCR5	1003_s_at
CXCR5	1004_at
MT1DP	
NUP93-DT	
BCL9L	
DNAJA2-DT	
PXN	
ERVK13-1	
MIR4492	
UPK2	
RN7SL688P	
SDHDP6	
TMEM50A	
RNA5SP439	
MPHOSPH10P1	
MT1L	
HMBS	
LCMT1-AS1	
MACO1	
YPEL3-DT	
RPSAP31	
MIR4448	
CYP2AB1P	
ABCC5	1932_at
ABCC5	1933_g_at
ABCC5	
C16orf95-DT	
ZNF778-DT	
CDIPTOSP	
TSEN15	
SNHG9	
MBTPS1-DT	
SNHG19	
ZNF213-AS1	
LRRC71	
COG4	
MIR765	
RN7SL612P	
NTRK1	
RPS20P31	
NME2P1	
RNU4-2	
RNU4-1	
HTR1DP1	
LINC00942	
WNT5B	
CRX	
FBXL14	
ERC1	
TPRX1	
FCHO1	
MOGS	
TP53	
TP53	1974_s_at
TP53	1939_at
FMN2	
ABCC5-AS1	
EEF1A1P8	
HTR3D	
IL1R2	
IL1R2	998_s_at
CLEC16A	
DVL3	
BHLHE41	
RASSF8	
GREM2	
WDR12	
RNU5F-8P	
AP2M1	
MUC19	
PSMA2P3	
DAZAP2P1	
SUMO1	457_s_at
SUMO1	155_s_at
AVIL	
SLC22A25	
CELF1	
ADAMTSL4	
RNU6-700P	
GOT2P3	
CLEC2D	
